aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.614,0.63,-0.625,9.705,-41.443,-31.311,38.168,15.541
0.74,0.546,-0.489,7.751,-40.344,-30.518,35.679,28.076
0.824,0.482,-0.407,7.629,-33.325,-24.353,33.383,38.957
0.886,0.386,-0.276,-14.038,-31.128,-23.499,29.918,48.389
0.902,0.41,-0.245,-7.568,-22.583,-20.813,26.608,55.447
0.951,0.238,-0.163,-16.052,-24.353,-15.32,22.132,62.351
0.972,0.17,-0.07,13.916,-0.732,1.648,17.637,69.063
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.968,0.207,-0.049,-0.671,1.099,0.854,14.98,73.105
0.978,0.238,-0.057,-23.254,6.287,-2.38,12.385,76.655
0.956,0.218,-0.169,-4.333,18.066,15.503,12.086,76.901
0.918,0.289,-0.284,0.244,42.664,23.987,13.844,73.888
0.873,0.423,-0.453,7.996,64.575,27.283,16.886,67.886
0.756,0.502,-0.62,5.554,81.848,35.583,20.544,59.154
0.502,0.512,-0.757,-1.709,87.219,35.461,24.939,48.183
0.265,0.508,-0.811,0.977,79.407,31.555,28.605,36.157
-0.012,0.637,-0.758,24.963,64.697,23.315,33.109,22.48
-0.221,0.542,-0.754,1.221,42.847,20.752,35.128,8.034
-0.309,0.553,-0.676,-6.897,24.78,9.705,36.644,-4.229
-0.386,0.492,-0.718,-7.202,-3.479,-0.183,36.09,-14.225
-0.338,0.491,-0.719,11.597,-9.949,-6.47,33.577,-19.503
-0.188,0.548,-0.628,27.1,-50.11,-27.1,34.773,-19.537
0.025,0.603,-0.676,20.752,-76.172,-39.795,36.522,-14.338
0.34,0.754,-0.752,20.447,-70.618,-47.18,40.771,-2.535
0.454,0.689,-0.575,8.301,-41.321,-33.63,43.808,9.676
0.682,0.601,-0.451,14.648,-39.795,-37.354,42.63,22.566
0.773,0.536,-0.359,-12.451,-41.687,-34.79,39.754,33.878
0.877,0.388,-0.292,2.136,-29.358,-29.846,34.254,45.087
0.903,0.403,-0.163,-15.381,-20.142,-25.513,29.034,54.516
0.973,0.294,-0.081,-0.671,-31.616,-22.583,24.016,62.293
0.948,0.197,-0.125,-17.944,-9.399,-5.798,18.832,68.704
0.966,0.21,-0.056,16.785,-7.202,-2.136,16.144,72.666
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.958,0.211,-0.074,12.634,-0.061,1.648,13.289,75.824
0.998,0.244,-0.063,-35.217,8.728,-7.202,12.519,76.645
0.96,0.216,-0.214,10.681,28.992,24.353,12.712,75.972
0.922,0.411,-0.343,-8.057,65.308,41.199,15.49,71.5
0.815,0.438,-0.497,-1.587,72.449,43.213,18.72,65.038
0.588,0.543,-0.695,-26.672,70.618,40.955,23.358,54.138
0.367,0.507,-0.864,-7.202,82.275,31.799,27.771,41.348
0.082,0.484,-0.858,-3.662,87.891,26.794,29.729,27.767
-0.124,0.513,-0.785,-14.404,63.721,19.226,31.578,13.516
-0.316,0.416,-0.727,3.723,28.076,9.949,30.69,0.147
-0.349,0.468,-0.798,2.075,-3.723,-4.456,30.085,-10.864
-0.241,0.476,-0.681,12.024,-29.541,-14.709,30.631,-16.273
-0.087,0.587,-0.828,9.155,-67.322,-22.705,31.385,-15.4
0.173,0.57,-0.817,22.217,-74.341,-28.381,33.591,-7.623
0.357,0.623,-0.744,27.039,-62.012,-25.33,36.254,3.041
0.574,0.517,-0.616,33.264,-60.12,-33.081,35.898,15.046
0.715,0.465,-0.501,17.456,-54.077,-35.95,33.892,27.797
0.831,0.507,-0.32,18.921,-34.241,-31.067,32.611,39.216
0.932,0.364,-0.255,8.728,-46.448,-38.513,27.966,50.573
0.943,0.287,-0.146,8.179,-31.189,-30.029,24.078,59.293
0.964,0.242,-0.043,-8.606,-5.676,-1.404,20.485,66.505
0.963,0.181,-0.031,-5.188,4.089,2.563,15.672,72.821
0.98,0.208,-0.043,-4.395,4.822,-2.075,13.395,76.055
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.96,0.212,-0.026,10.925,0.977,1.404,12.293,77.527
0.966,0.256,-0.075,-13.306,10.132,6.592,12.477,77.26
0.94,0.318,-0.241,-5.737,54.138,44.556,14.41,74.514
0.881,0.474,-0.315,-21.667,58.838,35.034,18.312,69.235
0.753,0.506,-0.592,5.615,69.092,38.757,22.525,60.813
0.526,0.601,-0.739,-11.414,84.839,46.326,27.616,49.185
0.223,0.603,-0.754,-10.681,81.848,48.218,32.851,36.295
-0.042,0.505,-0.799,-8.118,57.251,31.616,34.423,21.886
-0.235,0.453,-0.8,-5.493,39.612,10.254,34.66,7.131
-0.318,0.449,-0.659,6.592,17.212,-4.272,33.527,-5.868
-0.314,0.582,-0.785,10.315,-10.498,-3.479,32.071,-14.043
-0.23,0.542,-0.622,19.47,-28.259,-9.644,33.441,-17.366
0.016,0.68,-0.654,38.208,-86.365,-49.316,38.343,-13.468
0.428,0.455,-0.666,2.38,-87.952,-81.36,39.608,-1.617
0.673,0.67,-0.602,6.897,-65.735,-63.171,41.046,14.38
0.777,0.507,-0.395,11.353,-40.955,-35.278,37.672,30.057
0.92,0.427,-0.217,11.902,-35.95,-41.87,31.406,45.103
0.928,0.311,-0.169,11.108,-26.55,-22.888,28.167,54.38
0.982,0.32,-0.089,-6.836,-6.836,-6.531,22.873,63.59
0.975,0.194,-0.043,-7.874,-3.418,-3.113,18.072,70.382
0.982,0.166,-0.067,6.104,2.808,2.441,14.329,74.694
0.982,0.191,-0.018,16.296,-6.287,4.7,12.518,77.094
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.966,0.266,-0.045,3.418,0.061,-0.916,11.811,77.924
0.964,0.294,-0.072,-36.56,17.456,-1.831,13.24,76.439
0.909,0.286,-0.324,-8.667,55.237,43.457,15.093,73.459
0.811,0.522,-0.478,-8.423,76.538,51.392,19.981,65.696
0.618,0.564,-0.663,-5.676,79.285,42.053,24.589,55.524
0.323,0.672,-0.759,-9.766,79.285,44.373,30.517,41.373
0.039,0.515,-0.812,-1.77,68.97,36.621,34.969,26.856
-0.17,0.554,-0.766,-2.075,55.969,20.63,36.565,12.102
-0.333,0.528,-0.711,-1.221,39.001,8.972,36.641,-2.101
-0.37,0.515,-0.669,-0.61,2.747,-0.671,34.506,-12.906
-0.404,0.509,-0.723,3.601,-10.071,-2.563,33.849,-19.729
-0.262,0.528,-0.63,24.048,-31.982,-15.442,34.239,-21.729
-0.032,0.688,-0.596,80.383,-74.158,-47.119,38.398,-17.23
0.282,0.66,-0.552,24.292,-74.158,-67.932,43.258,-6.878
0.538,0.753,-0.513,3.967,-48.34,-62.744,48.212,8.575
0.703,0.62,-0.366,9.155,-31.494,-49.072,47.245,23.726
0.829,0.575,-0.312,-1.343,-31.067,-36.316,41.686,36.88
0.829,0.478,-0.253,-0.916,-13.794,-16.846,36.82,45.783
0.907,0.349,-0.206,-13.428,-11.841,-19.775,30.289,54.646
0.951,0.33,-0.075,-1.404,-37.72,-40.527,25.592,61.268
0.954,0.254,-0.1,-11.23,-8.301,-1.892,20.894,66.986
0.973,0.266,-0.032,19.348,-4.395,1.099,17.477,71.478
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.961,0.265,-0.062,10.254,0.305,1.16,16.156,73.368
0.964,0.279,-0.038,-45.715,9.094,-3.235,15.411,74.217
0.919,0.325,-0.179,-2.625,17.151,14.648,16.505,72.866
0.92,0.404,-0.246,-1.038,36.926,26.55,18.523,69.899
0.845,0.487,-0.43,-5.676,55.969,38.94,21.701,64.481
0.692,0.495,-0.595,-3.174,75.439,41.626,24.956,56.411
0.487,0.566,-0.693,-4.15,78.857,41.809,28.867,46.767
0.23,0.608,-0.751,-4.883,72.876,35.4,32.806,34.528
-0.038,0.617,-0.783,-4.333,63.477,25.574,36.068,20.693
-0.246,0.57,-0.767,5.554,52.612,25.513,37.968,6.497
-0.391,0.573,-0.66,7.263,46.875,20.569,38.33,-6.678
-0.504,0.49,-0.551,1.099,16.418,7.935,36.837,-18.303
-0.477,0.524,-0.609,10.254,-16.113,-10.315,35.26,-25.648
-0.326,0.558,-0.5,22.766,-55.237,-33.508,36.724,-28.244
-0.111,0.688,-0.735,30.334,-72.754,-38.574,39.087,-23.286
0.08,0.801,-0.67,6.592,-62.256,-29.602,44.156,-13.049
0.322,0.79,-0.656,5.92,-53.406,-36.011,47.917,-0.507
0.511,0.679,-0.551,16.602,-41.931,-43.091,47.268,11.497
0.686,0.555,-0.413,-3.845,-47.729,-45.776,45.318,23.74
0.845,0.537,-0.366,11.292,-46.631,-41.748,39.675,36.112
0.876,0.459,-0.249,5.249,-23.071,-22.888,33.913,46.879
0.916,0.226,-0.153,7.08,-24.292,-20.63,26.748,57.297
0.944,0.352,-0.097,3.54,-9.766,-12.939,23.138,63.37
0.967,0.235,-0.085,11.414,-6.653,3.784,18.743,69.299
0.913,0.192,-0.05,18.616,2.502,0.305,14.96,73.956
0.959,0.255,-0.058,-5.249,0,-0.854,15.237,74.163
0.971,0.229,-0.06,-8.85,-3.906,0.244,13.411,76.073
0.963,0.202,-0.061,12.451,1.282,-0.793,12.955,76.605
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.975,0.25,-0.041,9.155,0.183,1.221,13.577,76.048
0.94,0.312,-0.085,-44.434,14.954,8.301,14.439,75.113
0.905,0.403,-0.261,-10.193,36.133,36.377,17.032,71.717
0.858,0.466,-0.398,-21.729,68.42,52.917,20.838,66.071
0.716,0.558,-0.523,0.916,64.819,40.894,25.499,57.818
0.503,0.636,-0.634,2.319,69.153,46.692,30.574,47.338
0.282,0.608,-0.612,-7.141,48.157,29.541,35.3,36.952
0.232,0.648,-0.632,5.432,-0.061,-2.991,39.604,26.805
0.166,0.691,-0.698,2.625,-10.01,-7.324,42.344,17.967
0.338,0.624,-0.553,59.937,-33.386,-26.184,43.651,15.863
0.453,0.685,-0.585,16.479,-44.861,-33.02,44.023,18.189
0.597,0.683,-0.469,36.865,-40.833,-39.856,43.975,23.723
0.774,0.581,-0.316,8.057,-33.386,-42.236,41.639,33.951
0.835,0.522,-0.24,3.967,-26.978,-32.104,38.48,42.043
0.92,0.392,-0.171,-1.953,-26.55,-32.593,33.053,51.516
0.927,0.31,-0.107,-3.479,-13.062,-16.235,26.914,60.089
0.95,0.357,-0.047,-5.981,-12.329,-13.733,23.266,65.195
0.955,0.269,-0.031,-11.963,0.427,2.991,19.404,69.878
0.984,0.194,-0.012,-7.019,2.747,1.099,16.465,73.278
0.967,0.27,-0.035,-7.019,1.465,-1.831,15.776,74.116
0.933,0.16,-0.077,17.7,0,-0.732,13.078,76.721
0.972,0.327,-0.012,2.258,1.16,0.488,13.846,76.01
0.985,0.171,0.008,40.1,0.183,-1.282,13.52,76.372
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.961,0.285,-0.053,10.986,-0.916,2.869,13.748,76.111
0.937,0.28,-0.061,-34.668,9.338,3.662,15.414,74.489
0.933,0.342,-0.223,-29.419,34.607,36.133,15.719,73.545
0.801,0.536,-0.505,-3.052,72.693,41.504,21.162,65.294
0.604,0.551,-0.689,-26.184,80.627,44.922,25.433,55.406
0.323,0.51,-0.854,-22.095,91.248,41.321,28.993,41.711
0.001,0.557,-0.831,-7.568,87.28,34.973,32.673,25.687
-0.237,0.405,-0.769,4.028,70.313,24.231,32.156,10.48
-0.454,0.442,-0.697,-13.428,46.631,9.277,31.106,-5.687
-0.536,0.417,-0.604,15.869,13.855,1.648,30.032,-19.687
-0.531,0.447,-0.665,12.268,-13.428,-4.822,27.747,-28.577
-0.365,0.456,-0.537,27.649,-51.819,-26.733,29.332,-31.637
-0.122,0.601,-0.628,14.099,-88.318,-45.776,33.613,-26.625
0.212,0.714,-0.774,12.939,-81.36,-45.349,39.12,-13.263
0.46,0.667,-0.634,1.892,-50.72,-35.645,43.381,2.983
0.68,0.652,-0.441,16.541,-42.542,-48.401,43.595,18.784
0.803,0.612,-0.362,0.61,-40.1,-39.917,40.572,32.017
0.83,0.539,-0.254,-19.653,-21.423,-22.156,37.245,42.819
0.914,0.371,-0.171,8.85,-32.776,-36.133,32.188,52.276
0.92,0.348,-0.115,-21.912,-28.748,-32.104,27.561,59.094
0.962,0.25,-0.073,-8.545,-6.653,-3.418,22.297,65.832
