aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.687,0.432,0.398,-71.289,46.57,-8.362,26.898,-48.234
-0.6,0.589,0.546,17.09,46.326,-2.991,27.99,-47.146
-0.52,0.713,0.608,-117.615,40.649,18.311,32.609,-41.45
-0.438,0.575,0.25,-5.371,-19.592,20.752,38.733,-37.469
-0.484,0.701,0.601,-78.125,45.837,7.019,42.009,-32.015
-0.332,1.024,0.33,-93.811,104.004,-24.292,50.095,-26.848
-0.251,0.821,0.412,56.946,91.736,-10.742,54.925,-23.237
-0.039,0.853,0.441,2.502,86.121,2.258,58.305,-16.077
0.183,0.917,0.528,65.552,87.708,-3.174,63.97,-6.261
0.272,0.794,0.582,-5.493,61.096,7.812,59.81,2.414
0.327,0.77,0.517,-5.188,31.982,4.333,56.615,10.722
0.295,0.896,0.476,9.338,3.113,-7.69,55.018,15.149
0.269,0.793,0.353,13.367,-6.165,-13.611,55.309,17.09
0.395,0.877,0.394,16.541,5.676,0.671,57.029,18.868
0.358,0.836,0.447,3.479,5.859,0.061,57.988,19.152
0.361,0.745,0.358,34.912,-0.366,7.202,57.407,20.993
0.374,0.701,0.559,19.043,-5.127,10.01,53.903,22.365
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.319,0.781,0.465,-3.235,4.456,-0.061,52.976,21.587
0.38,0.766,0.492,-29.907,0,2.686,51.749,22.096
0.256,0.877,0.341,-13.611,-7.874,7.202,53.839,20.076
0.247,0.872,0.349,9.399,4.028,1.099,58.256,18.068
0.258,0.792,0.429,20.691,0.793,19.653,59.161,17.238
0.246,0.977,0.476,15.137,-23.254,19.226,61.801,14.621
0.247,0.76,0.258,-33.142,-30.273,4.089,61.961,15.022
0.242,0.544,0.617,102.539,-44.617,-20.264,56.45,15.625
0.089,0.812,0.382,7.019,-66.65,-30.151,58.185,13.087
-0.002,0.692,0.623,24.231,-114.441,-0.122,55.002,9.678
-0.171,0.644,0.719,60.425,-92.834,-36.377,48.935,2.548
-0.278,0.733,0.589,42.114,-58.96,-21.729,50.917,-5.578
-0.443,0.483,0.708,64.087,-46.997,-9.399,42.502,-13.673
-0.5,0.392,0.657,44.861,-37.537,-16.479,36.784,-21.699
-0.581,0.384,0.589,19.348,-30.334,-15.869,32.596,-29.135
-0.646,0.387,0.588,6.714,-4.7,-2.991,26.23,-35.61
-0.612,0.257,0.555,-39.551,12.634,4.272,23.019,-40.084
-0.632,0.815,0.538,117.065,18.494,-0.305,28.779,-40.208
-0.596,0.316,0.585,-103.638,30.029,10.803,27.814,-40.83
-0.553,0.532,0.472,-21.057,30.579,21.606,30.823,-39.712
-0.566,0.803,0.338,-119.873,25.33,34.302,39.039,-36.837
-0.475,0.607,0.354,-51.025,56.274,35.156,38.845,-37.486
-0.293,0.906,0.371,-59.509,91.187,-17.151,49.492,-30.25
-0.166,0.881,0.5,-28.198,111.267,-12.146,55.864,-22.854
0.099,0.974,0.356,-44.922,112.61,-33.63,62.015,-12.661
0.282,1.082,0.382,-17.395,75.195,-17.029,67.252,-1.073
0.217,0.906,0.33,23.682,17.761,4.944,67.058,5.94
0.166,0.916,0.337,26.184,-1.587,-0.793,67.589,10.492
0.164,0.927,0.184,-19.592,-3.052,-7.263,68.797,11.648
0.181,1.044,0.193,49.744,16.663,-10.437,71.445,10.491
0.285,0.894,0.422,-0.793,8.118,-5.432,69.858,11.403
0.226,0.845,0.317,25.574,-0.671,2.93,69.241,12.465
0.232,0.855,0.356,6.897,2.93,0.671,66.465,13.468
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.413,0.704,0.375,35.706,2.991,5.859,51.593,27.382
0.438,0.975,0.386,-31.189,1.282,-8.728,55.795,24.772
0.396,0.781,0.318,-16.357,-21.179,15.442,56.174,24.891
0.325,0.94,0.161,-32.715,0.732,16.785,59.518,23.465
0.298,0.878,0.253,47.058,8.85,3.052,62.808,21.25
0.343,0.897,0.389,44.434,-0.305,16.357,63.22,20.35
0.321,0.902,0.544,-44.922,-39.673,0.549,62.743,18.437
0.345,0.97,0.395,-49.316,-36.499,1.343,60.634,18.203
0.245,0.835,0.512,8.972,-68.237,3.174,58.288,17.218
0.151,0.873,0.449,-5.859,-49.133,-4.028,58.701,14.685
0.044,0.967,0.331,-15.625,-67.688,23.987,62.957,11.067
-0.109,0.97,0.571,155.823,-86.182,1.587,62.562,4.634
-0.27,0.729,0.699,50.842,-64.209,-31.189,59.811,-2.567
-0.363,0.357,0.712,27.161,-66.589,-25.33,51.36,-10.384
-0.516,0.528,0.556,-0.916,-59.937,-5.188,42.359,-19.151
-0.582,0.583,0.486,36.621,-45.593,2.991,36.192,-27.727
-0.67,0.425,0.492,34.119,-44.067,7.141,31.454,-35.949
-0.795,0.369,0.406,17.029,-25.635,1.831,30.669,-43.295
-0.83,0.324,0.357,15.381,-0.732,4.456,26.859,-49.741
-0.846,0.153,0.419,39.429,13.611,8.911,19.68,-56.188
-0.713,0.564,0.364,-102.295,56.458,-24.536,21.736,-56.669
-0.649,0.283,0.467,-22.583,42.786,14.771,21.076,-55.563
-0.552,0.568,0.454,-52.124,65.063,4.822,25.791,-50.006
-0.382,0.772,0.48,-67.566,78.369,23.987,37.047,-39.254
-0.251,0.733,0.386,-177.979,125.305,11.475,42.605,-31.817
0.093,1.158,0.414,-44.495,103.882,-17.517,57.608,-16.583
0.118,0.91,0.263,6.104,87.708,-2.991,65.873,-6.189
0.265,0.952,0.267,-20.142,72.449,-17.639,70.217,3.224
0.337,0.977,0.288,5.615,39.856,-7.996,69.72,11
0.29,1.062,0.202,16.724,10.132,-7.69,69.799,14.055
0.245,0.913,0.161,9.949,1.77,-13.672,69.475,15.824
0.391,0.931,0.274,14.954,4.822,1.16,68.044,17.55
0.284,0.82,0.287,2.93,-0.305,-6.348,67.787,17.478
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.41,0.871,0.325,26.489,4.517,-2.014,64.418,19.822
0.43,0.907,0.332,-46.204,-2.563,-2.38,61.164,22.071
0.409,0.837,0.322,-5.005,-9.338,12.146,59.942,22.717
0.422,1.002,0.365,-59.143,-23.499,19.653,59.329,23.418
0.292,1.049,0.17,18.311,-43.945,48.645,62.727,21.332
0.038,0.511,0.337,245.361,-29.846,13.672,63.887,17.865
0.069,0.474,0.801,-52.612,-62.866,-37.048,58.44,13.331
0.1,1.09,0.511,15.32,-83.252,-7.874,58.874,7.857
-0.088,1.214,0.433,63.416,-86.67,-12.878,57.616,1.757
-0.349,0.492,0.653,51.758,-89.355,-3.662,53.567,-3.779
-0.486,0.565,0.718,65.491,-57.556,-30.029,53.828,-11.408
-0.574,0.479,0.538,22.217,-45.227,-24.536,44.687,-22.52
-0.631,0.434,0.507,38.696,-24.78,-3.54,31.926,-33.22
-0.714,0.374,0.591,27.771,-11.047,-2.136,28.826,-38.777
-0.708,0.362,0.512,18.005,-4.639,7.385,25.919,-44.134
-0.756,0.494,0.39,-67.749,29.053,3.967,25.759,-47.19
-0.556,0.523,0.408,-172.668,53.467,-12.451,27.754,-46.585
-0.408,0.781,0.473,-96.069,59.021,-2.319,35.631,-40.912
-0.365,0.86,0.36,-1.526,75.745,-2.502,45.111,-33.756
-0.115,0.6,0.649,56.396,105.347,52.368,49.282,-23.305
-0.05,0.581,0.534,-151.428,86.609,32.654,51.756,-15.116
0.169,1.077,0.425,-50.903,92.59,-12.451,57.304,-5.573
0.174,0.808,0.497,92.407,68.42,6.592,55.419,2.753
0.319,0.766,0.555,2.38,34.912,-9.277,56.945,9.146
0.2,1.023,0.369,-28.625,0.916,6.531,60.976,11.853
0.233,0.896,0.292,32.837,6.531,-3.662,60.855,13.396
0.341,0.87,0.456,23.254,8.362,3.052,60.667,15.55
0.222,0.843,0.359,10.498,5.127,-8.789,63.883,14.255
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.401,0.936,0.556,11.475,2.686,1.343,59.966,16.998
0.404,0.916,0.509,-29.602,-2.808,0.427,56.873,18.744
0.333,0.868,0.505,-20.813,-37.17,29.175,56.461,18.558
0.325,0.46,0.475,-40.466,-31.006,-1.892,51.653,21.154
0.22,0.928,0.387,40.833,-12.756,16.296,54.381,19.178
0.284,0.89,0.64,-42.908,-41.992,-1.16,53.6,17.297
0.28,1.43,0.326,221.008,-70.374,22.156,60.027,15.01
0.026,0.834,0.463,-174.683,-75.989,-26.855,64.025,10.271
-0.144,0.851,0.657,22.888,-115.112,-2.38,61.953,5.64
-0.307,0.507,0.604,124.023,-103.455,-35.156,60.432,-1.993
-0.59,0.386,0.565,55.664,-71.777,-26.611,45.842,-16.394
-0.711,0.331,0.432,15.32,-47.119,-8.85,35.992,-29.728
