aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.007,0.965,0.175,-8.301,29.541,6.287,79.361,0.912
0.017,0.979,0.206,-2.808,32.959,6.714,78.494,1.024
0.028,0.954,0.206,10.132,30.64,6.226,78.223,1.141
0.019,0.95,0.203,3.357,27.527,5.981,78.365,1.044
0.025,0.947,0.211,-1.465,24.536,5.371,77.777,1.3
0.023,0.974,0.136,-47.302,22.827,3.662,78.75,1.389
0.017,0.971,0.096,-12.329,16.602,1.404,80.384,1.23
0.008,0.989,0.041,-7.019,9.521,0.854,82.814,1.077
0.021,0.986,0.099,2.686,4.089,-0.366,84.482,1.009
0.011,1.011,0.027,1.953,-1.953,-0.061,86.107,0.825
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.023,0.902,0.181,9.705,-0.61,0.061,84.799,0.926
0.025,0.973,0.14,-18.738,2.38,0.793,83.309,1.177
0.036,0.959,0.075,5.31,-1.343,-1.648,83.568,1.421
0.043,0.97,0.23,12.024,-24.475,-2.319,80.464,1.909
0.058,0.97,0.141,-5.615,-63.11,-7.507,81.07,2.382
0.04,0.984,0.046,-4.028,-60.73,-5.188,82.321,2.598
0.035,0.989,0.06,5.737,-51.27,-3.052,82.586,2.561
0.02,0.979,0.061,8.789,-37.781,-2.808,84.978,2.227
0.026,0.961,0.136,9.705,-38.513,-3.906,85.235,1.764
0.032,0.952,0.095,-0.793,-43.335,-4.944,84.557,1.662
-0.031,1,-0.052,-16.174,-18.066,-1.892,86.401,0.691
-0.003,0.959,0.126,32.349,5.432,0.061,85.479,0.348
0.004,0.995,0.098,-7.446,0.122,0.305,86.074,0.025
0.012,0.981,0.109,6.836,2.563,0.549,85.887,-0.264
0.016,0.973,0.102,15.015,14.099,3.418,83.613,0.425
0,0.973,0.094,9.705,33.081,5.554,84.093,0.477
0.009,0.957,0.186,9.094,38.818,8.057,82.765,0.554
0.025,0.983,0.257,7.446,35.706,8.423,80.632,0.739
0.017,0.922,0.239,21.118,31.555,7.568,78.543,0.749
0.023,0.951,0.256,3.723,30.64,8.118,76.15,1.072
0.014,0.964,0.283,8.789,32.166,8.85,74.801,1.131
0.032,0.922,0.276,0.732,27.649,8.301,74.284,1.24
0.016,0.952,0.263,0.183,27.039,8.667,74.071,1.213
0.022,0.953,0.269,-8.545,29.297,8.728,73.894,1.2
0.031,0.947,0.263,-6.226,22.888,6.714,74.086,1.469
0.013,0.976,0.191,-10.193,21.973,5.371,75.514,1.194
0.02,0.984,0.197,-8.24,18.25,3.845,76.536,1.253
0.013,0.96,0.215,6.531,2.686,1.099,77.325,1.124
0.013,0.965,0.181,28.809,-6.592,2.808,78.554,0.851
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.007,0.97,0.157,5.31,-0.061,0.244,79.025,0.758
0.004,0.972,0.149,-12.756,4.761,-2.258,79.697,0.522
0.014,0.959,0.155,-4.089,-2.747,-1.038,80.553,0.544
0.034,0.951,0.164,9.277,-18.494,-2.258,80.737,0.866
0.028,0.977,0.12,-1.465,-36.011,-2.686,81.253,1.182
0.038,0.989,0.108,0.061,-48.645,-3.784,81.789,1.683
0.037,1.005,0.079,6.348,-47.058,-3.54,82.862,1.996
0.01,0.967,0.066,9.277,-40.466,-3.479,84.349,1.647
0.029,0.991,0.106,24.78,-33.875,-3.845,84.558,1.651
0.006,0.963,0.134,-2.625,-29.846,-3.479,84.278,1.195
0.022,0.991,0.137,-1.831,-29.236,-2.747,83.478,0.986
0.006,0.992,0.077,-4.211,-17.7,-2.136,83.371,0.911
0.002,0.958,0.094,0.854,-9.216,-1.404,83.524,0.52
-0.001,0.992,0.091,10.559,2.93,0.488,84.2,0.421
0.004,0.976,0.119,1.404,1.282,0.488,84.445,0.147
0.002,0.986,0.095,7.69,5.554,1.038,84.18,0.089
-0.003,1,0.08,5.432,28.198,4.578,84.442,0.014
0.008,0.96,0.214,17.212,32.532,5.859,82.616,0.14
0.014,0.956,0.198,7.202,29.114,6.47,81.436,0.294
0.013,0.955,0.22,7.385,28.015,6.653,79.56,0.455
0.017,0.951,0.236,5.432,24.048,5.798,77.172,0.753
0.012,0.959,0.213,1.587,22.4,5.493,77.177,0.81
0.01,0.957,0.205,5.127,28.198,6.897,77.094,0.756
0.017,0.961,0.232,4.944,32.593,8.057,76.932,0.815
0.017,0.957,0.232,2.197,36.133,8.545,77.011,0.823
0.037,0.948,0.247,4.578,38.391,10.01,76.474,1.197
0.044,0.94,0.318,-2.258,20.691,7.019,74.785,1.68
0.014,0.955,0.203,-9.888,-2.075,0.427,75.175,1.648
0.01,0.968,0.236,31.311,-5.188,-0.122,75.173,1.535
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.018,0.95,0.171,12.268,-0.244,0.854,76.266,1.26
0.008,0.932,0.184,-33.752,2.441,-1.77,78.189,0.739
0.028,1.019,0.182,10.193,-10.803,-1.709,78.673,0.923
0.027,0.955,0.18,2.808,-36.987,-4.639,79.409,1.178
0.06,0.969,0.135,-2.686,-45.288,-4.761,79.88,1.787
0.032,0.986,0.133,1.343,-49.316,-5.798,80.65,2.116
0.038,0.991,0.068,3.845,-50.415,-5.066,82.12,2.298
0.019,0.972,0.089,0.122,-45.593,-4.211,83.429,2.181
0.027,0.971,0.055,2.808,-38.879,-3.174,84.687,1.7
0.007,0.998,0.044,-13.123,-34.241,-2.258,86.034,1.333
-0.031,0.992,-0.069,3.784,-1.343,0.244,88.23,0.322
0.019,0.964,0.106,6.409,3.113,0.183,87.993,0.322
0.016,0.987,0.058,9.155,6.836,1.404,87.975,0.165
0.002,0.989,0.033,12.817,27.771,3.479,88.144,0.087
0.005,0.959,0.106,22.705,47.119,7.385,85.52,0.615
0.018,0.943,0.197,13.184,44.006,8.789,84.162,0.603
0.021,0.965,0.187,-3.235,38.33,8.118,82.24,0.669
0.016,0.975,0.187,1.343,38.208,7.996,79.963,0.884
0.018,0.965,0.188,4.272,37.17,7.568,78.79,1.068
0.031,0.966,0.203,5.005,36.682,7.324,78.757,1.251
0.04,0.962,0.258,2.808,22.461,4.639,77.727,1.525
0.006,0.979,0.175,-2.014,17.151,3.662,77.922,1.374
0,0.945,0.161,-2.625,8.118,2.319,78.267,1.129
0.012,0.967,0.194,6.836,1.404,-0.61,78.423,0.843
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.022,0.96,0.217,9.399,-2.075,-0.854,79.01,0.59
0.002,0.922,0.232,-32.104,1.77,0.122,78.031,0.539
0.02,0.942,0.191,16.052,1.831,-0.793,77.566,0.827
0.051,0.916,0.279,8.789,-20.63,-3.296,76.129,1.416
0.037,0.972,0.195,-4.028,-47.18,-7.629,76.471,1.635
0.033,0.966,0.124,-3.113,-51.88,-7.874,78.093,2.081
0.022,0.922,0.123,1.099,-49.255,-9.155,79.01,2.128
0.027,0.997,0.149,-4.761,-44.312,-6.165,81.139,1.751
0.017,0.994,0.127,-12.512,-44.373,-5.005,82.202,1.444
0.007,0.965,0.067,-1.221,-38.269,-4.272,83.08,1.069
-0.011,1.014,0.001,-3.296,-6.775,-0.61,85.025,0.576
0.008,0.958,0.144,8.972,2.075,0.122,85.066,0.296
0.001,0.986,0.11,6.836,2.441,-0.061,85.308,0.064
-0.002,0.958,0.048,1.343,23.01,4.639,85.571,-0.075
0.008,0.98,0.133,9.766,39.551,6.897,83.595,0.201
0.018,0.967,0.2,8.423,41.016,8.423,82.799,0.355
0.02,0.962,0.202,-0.305,35.034,8.484,81.403,0.642
0.011,0.973,0.187,-1.526,31.982,6.165,79.427,0.832
0.006,0.969,0.189,7.507,33.63,6.775,78.606,0.809
0.011,0.96,0.199,3.784,32.227,6.836,78.596,0.708
0.007,0.956,0.185,0.854,29.663,5.981,78.842,0.523
0.018,0.952,0.191,-5.066,26.001,5.615,78.721,0.631
0.004,0.973,0.152,-7.263,26.978,5.188,79.259,0.592
0.034,0.947,0.193,2.991,24.414,5.188,79.294,0.923
0.027,0.96,0.204,-0.854,9.705,1.709,78.994,1.208
0.001,0.963,0.133,2.808,-1.953,0.916,79.878,0.951
