aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.665,0.62,0.302,-1.465,36.621,10.62,41.358,-45.457
-0.593,0.648,0.338,-15.808,48.95,7.507,41.92,-44.343
-0.6,0.635,0.471,-31.86,68.97,6.958,41.609,-41.759
-0.472,0.728,0.591,-17.944,69.763,19.348,42.351,-36.642
-0.355,0.654,0.552,-26.306,74.829,23.193,43.491,-31.454
-0.203,0.728,0.703,-24.475,77.026,18.738,44.096,-24.403
-0.114,0.716,0.656,-12.39,70.862,14.465,45.778,-16.853
-0.028,0.759,0.631,-6.714,59.814,12.024,47.307,-10.355
0.059,0.728,0.677,7.202,62.439,7.935,47.545,-4.113
0.166,0.751,0.639,12.024,54.565,10.864,48.614,1.22
0.263,0.716,0.662,4.333,46.509,13.55,48.128,6.663
0.295,0.702,0.668,8.057,42.419,12.146,46.403,11.293
0.361,0.687,0.569,-0.854,14.954,-1.77,45.988,15.855
0.338,0.663,0.635,11.169,18.86,-0.305,44.38,18.52
0.365,0.747,0.582,2.869,15.808,-2.319,44.935,20.065
0.377,0.707,0.612,0.549,3.54,2.808,45.065,21.337
0.334,0.635,0.568,5.554,0.793,0.244,44.681,21.193
0.353,0.697,0.584,39.551,0.122,4.395,45.411,21.431
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.4,0.652,0.601,2.441,-0.549,-0.061,44.064,22.227
0.447,0.681,0.594,-24.17,-6.836,4.7,43.559,23.371
0.32,0.781,0.552,-7.874,-8.972,4.272,45.299,22.598
0.278,0.677,0.521,11.23,5.066,10.193,46.076,21.883
0.334,0.663,0.562,12.146,12.878,4.517,46.914,21.064
0.294,0.787,0.51,-33.997,-10.559,-7.385,49.651,18.739
0.35,0.813,0.58,-3.174,-34.851,-4.15,49.51,18.953
0.269,0.805,0.587,1.953,-42.969,-9.277,50.117,18.179
0.186,0.755,0.566,18.738,-50.354,-11.353,51.661,15.828
0.079,0.757,0.592,7.874,-34.546,-16.785,51.513,12.771
0.06,0.722,0.678,8.667,-28.87,-13,50.601,8.693
0.015,0.654,0.727,18.982,-31.372,-14.832,48.147,5.03
-0.021,0.638,0.785,21.118,-24.353,-16.418,44.845,1.948
-0.107,0.517,0.819,30.579,-46.021,-15.259,40.048,-0.77
-0.152,0.537,0.859,14.954,-42.908,-25.635,36.226,-3.829
-0.247,0.459,0.843,14.343,-42.297,-25.452,32.711,-7.606
-0.34,0.509,0.88,23.437,-46.57,-20.264,29.973,-12.061
-0.429,0.428,0.748,31.311,-32.837,-9.521,28.711,-16.859
-0.508,0.322,0.713,29.541,-24.963,-3.052,25.957,-22.834
-0.516,0.36,0.719,-1.709,-30.09,-21.118,24.547,-27.377
-0.634,0.391,0.598,10.559,-27.771,-20.874,23.379,-33.463
-0.681,0.443,0.57,-3.357,-17.578,-4.089,23.44,-37.864
-0.667,0.427,0.526,5.798,-5.249,5.127,25.024,-40.68
-0.697,0.426,0.484,3.235,11.963,4.7,26.041,-44.205
-0.684,0.444,0.474,-9.399,25.513,21.118,26.996,-45.395
-0.566,0.368,0.568,-21.545,36.865,28.198,26.623,-44.687
-0.523,0.443,0.731,-36.621,43.64,12.207,26.688,-41.269
-0.455,0.52,0.723,-31.494,43.091,14.404,27.959,-36.032
-0.399,0.593,0.732,-29.175,38.635,12.451,29.727,-30.054
-0.336,0.605,0.677,-19.348,45.715,19.104,32.937,-25.538
-0.29,0.604,0.739,-18.921,55.664,15.137,35.707,-21.849
-0.203,0.662,0.678,-10.254,42.847,19.165,38.647,-18.142
-0.138,0.693,0.66,-12.573,49.561,12.573,41.293,-14.409
-0.038,0.72,0.725,-7.446,47.058,8.972,42.916,-9.784
-0.011,0.727,0.643,-7.019,37.048,6.226,45.699,-5.715
0.077,0.76,0.605,-6.592,42.419,4.517,47.737,-1.609
0.114,0.756,0.631,7.507,33.936,3.296,48.658,2.058
0.215,0.767,0.57,-1.709,28.809,4.15,50.516,5.811
0.232,0.759,0.549,-5.859,31.921,2.502,51.278,9.413
0.307,0.828,0.578,5.005,6.836,-0.305,51.387,12.595
0.252,0.801,0.467,6.165,14.893,0.366,52.893,14.733
0.37,0.727,0.524,14.16,1.526,6.775,52.205,17.133
0.292,0.856,0.529,2.625,-0.916,-4.456,52.909,17.666
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.336,0.738,0.507,23.071,-0.427,1.892,52.647,18.569
0.354,0.809,0.476,-7.324,-10.071,6.104,51.993,19.915
0.281,0.835,0.466,-5.005,-8.789,5.859,54.044,18.414
0.274,0.82,0.475,0.61,-10.925,14.526,54.4,18.422
0.151,0.883,0.487,18.677,-19.287,11.536,56.923,15.386
0.206,0.762,0.408,11.597,-12.451,-2.686,58.153,13.57
0.203,0.85,0.654,15.808,-35.645,0.732,56.565,12.118
0.118,0.755,0.586,10.925,-48.767,-7.08,55.427,9.9
0.107,0.859,0.591,16.846,-30.457,-8.484,54.204,9.178
-0.013,0.75,0.67,30.396,-39.124,-23.926,51.739,5.82
-0.083,0.668,0.75,32.776,-52.49,-19.592,49.397,1.846
-0.12,0.546,0.85,34.729,-51.514,-25.33,44.604,-1.557
-0.201,0.493,0.791,19.043,-53.711,-25.94,38.5,-6.059
-0.344,0.527,0.741,9.705,-56.152,-31.25,34.746,-11.002
-0.475,0.513,0.689,16.235,-45.044,-27.222,32.381,-17.076
-0.534,0.524,0.601,-3.357,-49.316,-16.235,32.539,-23.984
-0.596,0.607,0.508,1.099,-41.016,-4.028,34.13,-30.265
-0.672,0.547,0.417,11.047,-36.804,-5.859,34.582,-36.165
-0.721,0.581,0.375,5.005,-30.212,-1.343,35.569,-40.52
-0.728,0.535,0.319,3.357,-17.7,6.409,35.673,-44.264
-0.755,0.512,0.297,2.625,-13.794,-1.099,34.186,-47.99
-0.81,0.558,0.239,5.188,-12.634,0.061,33.893,-50.232
-0.839,0.552,0.199,-0.183,-0.61,0.61,33.13,-52.54
-0.759,0.566,0.18,-2.869,15.198,5.981,33.589,-53.154
-0.794,0.43,0.194,-14.282,40.344,5.615,32.504,-54.835
-0.705,0.578,0.268,-27.1,40.466,1.648,33.508,-53.578
-0.668,0.583,0.391,-27.649,59.875,6.287,34.803,-50.739
-0.605,0.645,0.391,-51.88,49.744,18.005,36.351,-47.286
-0.551,0.695,0.48,-38.879,57.861,10.376,40.239,-40.773
-0.44,0.722,0.531,-29.785,59.692,5.615,42.48,-35.312
-0.345,0.716,0.528,-18.86,50.476,9.521,45.411,-29.851
-0.345,0.753,0.513,-12.695,53.589,1.465,47.403,-25.402
-0.254,0.82,0.566,-8.484,63.049,4.15,49.763,-20.559
-0.032,0.83,0.56,-13.733,72.083,0.732,52.681,-14.424
0.025,0.819,0.555,-12.695,57.312,3.662,54.749,-8.849
0.092,0.897,0.446,-3.296,54.932,-10.193,57.629,-2.438
0.205,0.725,0.547,25.757,47.668,-2.93,56.965,4.258
0.284,0.77,0.469,7.935,27.771,-10.193,56.749,9.076
0.292,0.804,0.518,5.432,7.385,1.343,55.907,13.081
0.295,0.792,0.521,7.385,-2.93,-2.38,53.113,16.173
0.242,0.798,0.504,12.939,1.587,2.319,53.987,16.541
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.335,0.764,0.602,5.005,-0.122,3.662,52.305,16.96
0.298,0.685,0.535,7.324,-11.108,4.028,51.026,17.412
0.27,0.789,0.55,-6.226,-13.306,-0.122,50.834,17.001
0.232,0.802,0.49,5.249,1.77,8.789,51.061,16.88
0.271,0.834,0.58,-11.963,-15.869,-7.507,52.256,15.801
0.232,0.777,0.562,-0.916,-38.879,-4.944,53.112,14.546
0.095,0.712,0.498,23.376,-24.963,-5.92,53.811,12.38
0.141,0.718,0.595,-23.01,-23.621,-19.714,52.258,11.089
0.112,0.768,0.71,11.108,-47.974,-10.559,50.692,8.689
0.061,0.722,0.545,18.616,-33.447,-20.508,50.78,6.23
0.032,0.733,0.662,5.737,-27.649,-21.179,49.241,5.118
-0.034,0.713,0.677,6.409,-24.719,-14.404,48.481,2.493
-0.032,0.684,0.687,6.653,-28.442,-11.963,47.973,0.392
-0.05,0.641,0.751,5.066,-25.391,-18.982,44.925,-1.232
-0.108,0.636,0.739,12.085,-36.438,-16.418,43.04,-3.286
-0.147,0.66,0.805,7.446,-37.292,-17.822,41.13,-4.854
-0.247,0.628,0.723,19.714,-46.997,-20.325,39.9,-7.941
-0.306,0.597,0.693,5.859,-39.551,-14.771,39.412,-11.743
-0.373,0.641,0.635,4.456,-37.354,-8.606,39.631,-15.711
-0.44,0.56,0.604,4.15,-24.78,-9.338,39.098,-20.796
-0.477,0.69,0.593,20.691,-30.64,-3.906,39.797,-24.23
-0.554,0.573,0.552,6.958,-32.898,3.662,39.266,-28.271
