aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.039,0.424,0.882,-3.662,-7.874,-0.427,26.117,0.514
-0.081,0.472,0.861,-6.897,-6.836,-5.859,26.867,-1.215
-0.058,0.495,0.859,1.709,-3.174,-3.357,27.61,-2.43
-0.076,0.419,0.851,31.067,-9.155,-1.16,27.593,-3.719
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.062,0.498,0.922,5.188,1.038,-1.038,28.26,-3.986
-0.094,0.451,0.875,2.014,8.118,-1.404,27.892,-4.175
-0.163,0.522,0.881,19.714,8.179,4.15,28.011,-5.64
-0.083,0.447,0.885,10.01,13.306,3.479,28.132,-5.692
0.057,0.388,0.861,13.794,25.085,13.123,27.213,-4.119
0.145,0.422,0.865,6.104,12.146,7.874,26.984,-0.659
0.062,0.41,0.891,9.033,6.042,5.005,25.415,2.671
0.08,0.368,0.896,-2.441,-1.648,2.502,24.205,5.101
0.072,0.387,0.894,1.831,-1.77,-7.812,23.999,5.274
0.098,0.377,0.904,-0.671,-0.061,-6.531,23.201,4.567
0.091,0.376,0.905,2.441,0.793,-4.883,22.645,4.987
0.067,0.365,0.904,2.747,0.305,-3.418,22.573,4.796
0.095,0.37,0.906,2.441,-1.587,1.953,22.258,5.129
0.083,0.362,0.904,-1.587,-0.916,2.014,22.061,4.918
0.068,0.395,0.898,1.221,0.061,0.244,22.371,4.576
0.158,0.417,0.866,-1.465,0.854,-6.226,23.228,5.926
0.149,0.41,0.903,4.639,6.592,9.827,23.749,6.689
0.045,0.401,0.898,-1.831,-1.099,-2.258,24.323,6.118
0.042,0.41,0.896,-2.991,-0.061,3.296,24.55,5.738
0.011,0.457,0.883,-10.498,-3.052,1.526,25.057,3.569
0.006,0.446,0.862,-4.883,-0.488,9.827,25.822,1.517
0.012,0.532,0.853,-29.846,-12.451,-2.686,27.823,1.036
-0.065,0.587,0.793,-0.61,-5.737,-0.916,30.799,-0.512
-0.081,0.574,0.792,2.502,-0.122,-0.366,32.924,-1.859
-0.108,0.538,0.829,2.441,-1.343,-0.61,34.246,-3.496
-0.01,0.604,0.776,6.409,-0.793,2.136,35.723,-3.838
-0.033,0.597,0.793,11.169,-2.93,1.404,35.868,-3.372
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
