aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.001,0.981,0.186,-1.526,-2.319,0.244,78.333,-0.383
-0.014,0.914,0.204,-19.775,0.366,-1.465,78.295,-0.209
0.007,0.978,0.159,12.024,1.099,-0.549,79.007,0.037
0.049,0.962,0.178,0.305,1.526,2.747,79.235,0.602
-0.035,0.983,0.188,10.254,1.953,1.831,79.231,0.104
-0.063,0.937,0.179,-0.549,-1.77,2.625,79.641,-0.602
-0.029,0.964,0.184,-1.404,-0.732,-1.526,79.209,-1.136
-0.032,0.965,0.182,6.836,-1.465,-0.732,78.969,-2.328
-0.014,0.948,0.185,-0.854,0.488,-1.953,78.98,-2.031
-0.03,0.97,0.178,6.409,-0.916,0.244,79.153,-1.536
-0.111,0.949,0.239,6.165,-7.202,1.892,78.113,-2.738
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.023,0.958,0.206,3.174,0.916,0.61,77.787,-2.6
-0.034,0.978,0.2,-44.678,4.272,-4.089,77.601,-2.88
-0.009,0.94,0.173,15.93,2.563,-0.183,77.642,-2.598
-0.041,0.988,0.155,10.742,8.362,-2.625,79.125,-1.559
-0.019,0.96,0.181,8.179,4.944,-0.122,79.503,-1.499
0.004,0.969,0.198,9.705,8.789,-0.61,79.581,-0.945
0.029,0.966,0.224,8.057,10.132,0.305,78.972,-0.383
0.044,0.949,0.227,8.728,7.874,-0.854,77.807,0.848
0.027,0.947,0.244,3.418,2.686,0.671,76.809,1.52
0.008,0.952,0.25,3.845,0.061,0.549,76.007,1.582
0.018,0.949,0.254,6.531,0.854,0.61,75.528,1.429
0.019,0.951,0.263,2.136,-0.061,0.61,75.054,1.064
0.018,0.943,0.271,1.709,-1.221,0.977,74.67,0.933
0.017,0.946,0.263,2.991,-0.366,-0.61,74.454,1.067
0.025,0.943,0.267,5.798,2.075,-0.793,74.241,1.173
0.022,0.949,0.276,3.357,0.244,-1.038,74.048,1.217
0.023,0.935,0.276,2.197,-0.977,1.221,73.934,1.283
0.017,0.946,0.274,1.587,-1.282,0.427,73.787,1.285
0.014,0.941,0.28,7.629,2.563,0.854,73.615,1.116
0.023,0.942,0.283,2.075,-0.977,0.61,73.499,1.132
0.035,0.939,0.293,5.493,2.014,1.038,73.266,1.303
0.017,0.932,0.299,3.052,1.648,0.183,72.854,1.305
-0.003,0.939,0.288,-0.854,-1.404,0.427,72.745,1.063
0.017,0.942,0.283,1.038,-0.916,-0.732,72.747,0.972
0.015,0.944,0.284,1.343,-0.366,-1.038,72.909,0.689
0.01,0.938,0.281,1.282,-0.61,-0.977,73.189,0.587
0.014,0.943,0.278,0.732,-0.488,-0.61,73.335,0.832
