aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.036,0.928,0.318,5.92,5.371,1.587,73.521,-2.756
-0.048,0.932,0.271,4.7,1.465,0.977,73.183,-2.699
-0.051,0.937,0.287,1.831,0.671,0.244,72.73,-2.695
-0.063,0.949,0.218,7.019,8.24,3.357,73.474,-2.916
-0.05,0.931,0.29,5.554,10.803,3.357,73.833,-3.121
-0.055,0.964,0.306,5.798,11.108,3.296,73.471,-3.188
-0.054,0.927,0.3,4.7,11.597,3.418,73.251,-3.237
-0.039,0.925,0.302,1.343,13.733,4.7,72.049,-2.894
-0.044,0.932,0.33,3.784,16.296,5.31,71.516,-2.801
-0.041,0.928,0.314,4.028,18.372,6.226,71.261,-2.62
-0.041,0.922,0.32,5.859,23.254,7.324,70.99,-2.415
-0.021,0.918,0.338,2.014,23.376,8.057,70.497,-2.14
-0.088,0.937,0.38,1.038,29.297,11.353,69.775,-2.754
-0.024,0.883,0.416,13.062,19.897,7.812,68.202,-2.512
-0.037,0.9,0.298,-8.972,11.414,4.15,68.373,-2.477
-0.03,0.929,0.34,0.549,21.606,6.47,68.389,-2.607
-0.011,0.928,0.399,2.258,3.601,1.648,68.181,-1.485
-0.046,0.939,0.277,-4.211,7.874,2.014,70.337,-1.8
-0.029,0.91,0.35,-5.066,-1.648,-1.282,69.689,-1.668
-0.033,0.918,0.34,19.043,-1.526,1.343,69.628,-1.718
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.033,0.935,0.328,13.306,1.282,0.977,70.606,-2.059
-0.043,0.954,0.302,-21.912,0.916,-1.404,70.345,-2.012
-0.021,0.9,0.33,10.62,2.38,0.61,70.586,-1.913
-0.029,0.941,0.278,-7.874,-4.272,-1.343,71.547,-1.857
-0.025,0.93,0.296,-0.366,-11.23,-1.953,71.975,-1.743
-0.033,0.937,0.278,3.113,-13.306,-1.953,72.241,-1.599
-0.036,0.941,0.266,1.038,-17.09,-3.296,73.295,-1.803
-0.051,0.957,0.26,-0.671,-17.7,-3.479,73.587,-2.11
