aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.948,0.022,0.224,1.587,1.282,-1.099,-2.658,-75.81
-0.968,0.028,0.226,-0.549,-1.892,1.77,1.68,-75.836
-0.95,-0.025,0.213,0.366,0.244,0.122,1.238,-76.359
-0.977,0.033,0.256,5.31,-3.662,-2.319,0.842,-76.54
-0.93,-0.03,0.31,-1.282,0.671,-1.099,0.081,-75.293
-0.929,-0.345,0.191,-33.386,-9.949,-14.587,-5.363,-74.694
-0.821,-0.119,0.018,-69.885,-26.184,-40.71,-7.031,-76.159
-0.68,0.249,-0.104,-80.017,-52.917,-52.124,-4.145,-81.841
-0.57,0.416,-0.489,-98.572,-67.749,-76.965,3.793,-81.783
-0.425,0.506,-0.667,-74.585,-65.674,-92.163,20.66,-56.914
-0.236,0.743,-0.954,-51.392,-67.505,-89.844,33.198,-33.145
0.079,0.607,-1.017,-51.086,-61.646,-91.553,34.281,-16.592
0.306,0.355,-0.968,-39.856,-54.749,-75.928,31.435,-3.732
0.453,0.383,-0.957,-18.738,-48.035,-65.002,27.902,7.763
0.526,0.266,-0.831,-17.822,-35.278,-46.631,21.879,18.389
0.648,0.273,-0.803,-19.348,-27.283,-23.071,17.497,27.08
0.625,0.074,-0.886,-5.371,-3.479,1.16,13.527,31.914
0.603,0.134,-0.774,-4.761,0.488,1.404,10.39,35.413
0.595,0.096,-0.839,-1.282,15.991,6.958,7.967,36.392
0.632,0.052,-0.783,4.517,1.648,-2.136,4.964,36.633
0.619,0.042,-0.782,-11.963,4.211,11.414,4.607,37.463
0.607,0.008,-0.772,3.052,-1.648,-1.892,2.816,37.62
0.605,0.054,-0.824,-4.089,5.31,-0.977,2.217,37.88
0.608,0.049,-0.767,-1.587,-2.197,-1.831,2.194,37.748
0.622,0.057,-0.792,2.136,-1.77,0.061,2.414,37.692
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.599,0.028,-0.819,6.897,-7.08,-0.061,2.676,37.186
0.594,0.038,-0.911,22.156,26.855,-7.812,2.409,36.345
0.577,0.031,-0.813,-14.771,5.066,2.563,2.15,35.629
0.617,0.033,-0.794,-12.207,-0.061,-3.235,1.805,35.561
0.598,0.066,-0.8,-8.423,-3.113,7.751,2.348,35.689
0.651,0.229,-0.847,8.24,2.808,43.518,5.032,36.739
0.659,0.438,-0.987,-7.568,56.519,95.642,10.192,35.713
0.539,0.544,-1.195,58.533,80.505,127.747,15.692,31.233
0.27,0.447,-1.089,79.773,82.153,140.503,19.694,25.524
-0.186,0.479,-0.839,91.248,69.702,129.15,23.9,15.795
-0.443,0.275,-0.561,85.266,73.853,115.295,25.322,2.526
-0.762,0.248,-0.178,47.607,69.824,104.248,26.606,-20.284
-0.708,-0.288,-0.072,42.297,66.65,78.857,14.962,-49.442
-0.797,-0.423,0.273,51.697,33.569,7.324,-3.892,-78.148
-0.981,-0.143,0.313,-4.272,4.395,0,-10.518,-77.95
-1.042,-0.029,0.181,-2.075,1.465,-1.038,-13.798,-72.327
-0.992,-0.097,0.213,-12.024,3.784,2.014,-9.964,-72.531
-0.943,-0.019,0.138,-2.625,-0.061,-4.211,-4.073,-77.286
-0.946,0.005,0.244,-8.057,1.282,1.648,-2.001,-78.634
-0.91,-0.158,0.161,20.203,-0.61,-2.991,-3.97,-78.06
-0.993,-0.01,0.304,-3.235,-6.47,-5.127,-2.68,-77.149
-0.933,-0.177,0.275,-23.376,-7.69,-12.817,-4.959,-74.626
-0.876,-0.265,0.119,-13.916,-25.696,-41.077,-9.087,-74.168
-0.767,0.29,-0.068,-91.553,-44.312,-58.655,-2.551,-79.683
-0.606,0.058,-0.367,-110.718,-63.354,-68.176,-1.683,-88.161
-0.475,0.688,-0.565,-67.627,-73.547,-96.985,15.081,-66.727
-0.308,0.893,-0.827,-62.988,-72.327,-114.624,34.322,-39.05
0.163,0.458,-1.021,-19.653,-52.795,-106.873,34.616,-19.394
0.268,0.7,-0.906,-22.095,-47.546,-91.248,39.381,-4.683
0.469,0.515,-0.963,-12.207,-47.424,-67.81,34.292,7.463
0.546,0.256,-0.869,-18.066,-33.997,-53.833,25.593,18.897
0.66,0.146,-0.78,-13.184,-17.456,-23.499,21.913,26.659
