aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.005,0.304,0.969,-19.958,-8.667,10.559,14.75,0.575
-0.011,0.277,0.955,4.578,6.104,13.977,15.357,0.515
0.001,0.304,0.963,9.583,7.507,5.493,16.681,0.251
0.004,0.219,0.962,13.367,5.493,2.258,15.999,-0.002
-0.008,0.24,0.981,1.77,0.671,1.099,15.077,-0.185
0.012,0.232,0.963,7.507,1.221,2.502,14.424,0.142
0.017,0.253,0.993,-4.456,-3.174,-2.869,13.615,0.368
0.129,0.285,0.945,1.77,-1.282,-7.69,14.589,2.144
0.163,0.188,0.963,8.301,1.587,4.7,13.888,4.607
0.042,0.251,0.975,-0.732,-0.366,0.366,14.104,5.012
0.023,0.248,0.98,-0.854,-0.671,-0.366,14.066,5.118
0.033,0.25,0.966,-0.854,-0.122,0.732,13.525,3.737
0.033,0.244,0.975,1.953,0.671,0.488,14.283,1.868
0.034,0.252,0.966,1.587,1.038,0.732,14.33,1.764
0.039,0.22,0.975,1.404,0.366,1.587,13.964,1.986
0.041,0.24,0.975,0.732,-0.427,0.854,13.799,2.094
0.044,0.241,0.968,0,-0.366,0.366,13.779,2.253
0.089,0.238,0.978,0.183,1.343,-0.305,13.534,3.026
0.063,0.257,0.966,-2.747,-1.953,0.305,14.067,3.373
0.067,0.287,0.965,-4.272,-2.869,4.517,14.746,3.747
0.115,0.229,0.971,3.235,0.61,12.756,14.558,4.761
-0.016,0.224,0.955,9.094,2.197,2.747,14.465,3.295
-0.004,0.247,0.966,6.47,1.16,-6.958,14.341,2.341
-0.026,0.263,0.978,3.845,0.732,-6.042,13.971,1.008
0.074,0.223,0.978,5.188,2.563,-2.563,13.863,0.419
0.028,0.223,0.985,1.282,1.587,-3.906,13.745,1.033
0.065,0.209,0.972,1.953,1.648,-3.479,13.19,2.008
0.019,0.207,0.98,-3.784,-1.892,0.916,12.395,2.643
0.035,0.266,0.971,-7.385,-6.165,-9.888,13.02,2.088
0.001,0.239,0.964,1.343,0.854,-7.385,13.322,1.713
-0.078,0.24,0.977,1.038,-2.197,-3.357,13.74,-0.339
0.067,0.222,0.976,3.967,0.732,1.953,13.96,0.356
0.051,0.249,0.97,-2.014,0.061,1.526,13.732,0.575
0.039,0.26,0.966,1.16,0.061,0.671,14.01,1.12
0.042,0.252,0.966,4.456,3.174,1.465,14.205,2.842
0.056,0.24,0.974,1.404,-0.061,0.427,14.467,2.687
0.043,0.25,0.969,-1.465,-1.709,1.709,14.485,2.586
0.039,0.207,0.955,-0.916,-0.061,3.357,13.784,2.6
0.024,0.267,0.967,-3.296,-5.493,2.075,13.997,2.346
