aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.104,0.961,0.133,2.808,-6.653,1.587,81.156,4.33
0.08,0.934,0.14,-7.935,-2.197,3.723,80.41,5.078
0.059,1.015,0.147,-4.211,-0.305,5.981,80.369,4.873
-0.006,0.996,0.12,4.028,-1.221,-2.38,81.425,3.422
0.013,1.013,0.13,2.686,-4.7,-7.263,81.999,2.078
0.112,0.957,0.128,-0.366,-2.563,-1.892,82.065,2.531
0.154,0.914,0.044,-27.71,-10.498,-2.258,82.619,3.99
0.098,0.971,0.055,18.921,1.526,-2.38,82.326,5.563
0.119,0.975,0.08,4.822,-0.061,-2.258,81.472,7.19
0.108,0.97,0.113,3.967,-0.183,-1.343,81.674,7.108
0.092,0.972,0.096,4.578,-1.343,-1.038,82.078,6.11
0.089,0.978,0.094,0.122,1.038,-0.244,81.826,5.956
0.103,0.98,0.102,3.357,0.488,-0.061,81.777,5.712
0.096,0.967,0.118,3.967,3.418,0.305,81.834,5.545
0.161,0.955,0.107,9.583,3.54,-0.305,80.995,6.555
0.117,0.974,0.133,8.911,2.197,2.502,80.303,6.96
0.161,0.957,0.134,10.315,8.789,1.282,79.317,7.845
0.113,0.977,0.184,14.404,19.043,4.822,78.516,8.05
0.126,0.969,0.156,0.366,7.202,4.517,78.381,7.507
0.095,0.986,0.15,11.597,17.395,15.625,78.424,7.17
0.005,0.987,0.216,11.536,13.489,-0.671,78.709,4.864
0.018,0.963,0.233,17.578,4.456,-10.925,78.515,3.505
0.085,0.936,0.223,-1.16,-5.493,-4.028,77.668,2.931
0.077,0.95,0.192,-9.766,-8.057,3.296,77.038,2.689
0.071,0.963,0.173,-9.033,-10.986,-1.221,77.317,3.687
0.046,0.963,0.138,0.122,-8.423,-1.77,78.487,4.113
0.047,0.97,0.167,-1.526,-6.836,-2.319,79.524,3.539
0.068,1.002,0.168,-6.226,-6.042,2.502,80.013,3.368
0.036,0.97,0.181,3.723,-1.282,1.587,80.079,2.849
0.095,0.971,0.161,5.493,4.761,-1.282,79.562,3.545
0.088,0.97,0.179,5.005,-1.343,1.282,79.191,4.132
0.08,0.955,0.182,6.775,-1.038,0.671,78.817,4.344
0.078,0.961,0.192,0.916,0.244,1.465,78.4,4.969
0.077,0.955,0.18,1.709,0.122,0.732,78.22,4.721
0.064,0.993,0.185,11.841,-1.587,1.953,78.343,4.35
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.038,0.996,0.206,13,-2.075,1.343,78.351,3.698
0.056,0.941,0.207,-14.648,3.784,-0.122,78.188,3.388
0.037,1.015,0.136,-4.7,-1.831,-0.366,79.103,2.786
0.056,1.028,0.051,-39.429,-5.493,-1.953,81.023,2.662
0.051,0.971,0.094,5.798,1.831,1.038,82.399,2.878
0.015,0.983,0.097,11.78,6.47,1.099,84.135,2.281
0.022,0.97,0.145,13.306,7.08,1.221,84.026,2.083
-0.032,0.965,0.195,10.925,11.902,1.404,82.176,0.827
0.03,0.941,0.17,-4.639,10.742,1.282,81.046,0.519
0.069,0.953,0.157,7.935,12.085,-2.258,80.024,1.308
0.095,0.972,0.176,1.892,5.798,1.282,79.403,2.381
0.089,0.97,0.195,1.16,4.395,0.549,78.9,4.139
0.067,0.959,0.167,0.549,-0.549,4.333,78.781,4.657
0.043,0.948,0.193,-7.019,-5.371,7.202,78.437,4.287
0.084,0.975,0.147,5.615,-2.686,-2.502,78.891,4.129
0.022,0.973,0.127,-8.24,-17.639,-3.296,80.151,3.161
0.121,0.994,0.052,8.301,0.916,-3.052,81.443,3.944
0.078,0.932,0.213,14.709,2.869,-0.427,80.929,4.455
0.088,0.965,0.176,0,-3.418,-5.188,80.511,4.521
0.052,0.875,0.215,5.249,1.709,-0.305,78.907,5.073
0.087,0.963,0.154,2.014,0.244,0.61,77.666,4.567
0.076,0.969,0.157,0.488,0.793,-0.61,78.542,4.517
0.075,0.97,0.161,1.831,0.793,0.061,78.83,4.324
0.09,0.964,0.159,3.296,0.549,-0.061,79.581,4.786
0.07,0.966,0.157,-0.977,0.671,-0.122,79.655,4.548
0.085,0.968,0.155,0.122,0.793,-0.427,79.622,4.676
0.089,0.971,0.154,3.357,1.099,1.221,79.615,4.873
0.12,0.958,0.174,5.554,3.601,-0.122,79.206,5.314
0.111,0.946,0.178,7.385,6.592,1.343,78.597,5.929
0.116,0.961,0.13,7.507,7.019,2.38,78.625,6.402
0.102,0.959,0.179,-2.686,3.662,1.892,78.189,6.605
0.087,0.974,0.191,-2.502,6.653,3.723,78.283,6.097
