aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.177,0.913,0.269,2.136,2.441,3.418,71.452,9.791
0.155,0.951,0.259,-1.221,1.587,0.122,71.912,9.324
0.142,0.937,0.263,3.052,1.831,0.305,71.777,9.138
0.175,0.948,0.236,-0.671,2.441,1.404,72.045,9.474
0.159,0.937,0.255,2.869,-0.122,-1.648,72.453,9.172
0.155,0.914,0.282,14.465,-1.587,-5.737,72.018,9.245
0.194,0.909,0.295,0,2.869,-0.916,71.132,10.041
0.363,0.824,0.251,-7.385,-4.944,-5.92,68.808,13.103
0.392,0.739,0.22,8.545,2.808,8.85,65.789,17.31
0.197,0.881,0.281,9.216,7.935,5.92,65.156,18.074
0.013,1.018,0.2,-22.156,-15.869,-5.005,68.616,15.044
0.063,0.994,0.229,25.391,-5.615,-3.052,72.522,10.053
0.139,0.922,0.261,9.644,0.549,-2.075,74.545,5.965
0.161,0.912,0.232,-4.333,-12.146,0.488,75.493,5.419
0.063,0.898,0.237,-8.545,-7.568,2.747,74.281,6.31
0.141,0.981,0.276,-1.526,-3.723,0.854,73.156,7.451
0.127,1.155,0.23,0.671,-0.916,-2.747,74.541,6.885
0.156,0.922,0.212,5.066,0.122,-0.122,74.834,6.816
