aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.383,0.833,0.279,-11.108,-4.028,-1.831,59.311,23.305
0.397,0.849,0.281,-8.911,-0.793,-0.549,59.898,23.559


0.320,0.882,0.329,10.742,3.540,4.150,60.886,22.338
0.389,0.868,0.388,7.812,5.066,7.690,60.236,22.142
0.428,0.883,0.402,0.488,4.089,8.850,59.176,22.245
0.658,0.869,0.464,2.441,-7.446,34.119,55.648,25.046
0.552,0.985,0.548,18.921,-25.818,59.143,53.047,26.702
0.363,1.021,0.508,15.625,-46.448,58.777,53.565,25.365
0.064,1.023,0.398,33.569,-75.134,43.152,57.099,20.652
-0.103,0.952,0.363,66.162,-101.563,32.471,63.124,11.323
-0.263,0.800,0.301,87.891,-119.751,31.250,67.513,0.856
-0.437,0.637,0.431,120.239,-120.422,24.475,63.978,-11.219
-0.578,0.361,0.442,164.062,-113.281,4.333,53.079,-23.672
-0.762,0.050,0.434,135.132,-87.036,-29.236,35.428,-39.790
-0.886,0.038,0.447,112.793,-63.354,-47.424,18.810,-52.231
-0.889,0.167,0.493,81.604,-45.959,-52.368,9.708,-58.373
-0.873,0.152,0.485,61.646,-39.978,-47.668,5.995,-60.831
-0.836,0.211,0.466,51.331,-43.091,-43.152,8.162,-60.460
-0.801,0.280,0.427,39.001,-44.861,-40.466,11.798,-59.052
-0.813,0.210,0.302,26.550,-42.297,-44.312,12.904,-60.456
-0.918,0.330,0.304,32.898,-32.227,-43.396,15.629,-61.631
-0.920,0.392,0.287,24.109,-29.541,-48.035,18.165,-62.569
-0.787,0.374,0.212,12.939,-31.250,-50.598,19.893,-63.540
-0.731,0.445,0.195,14.343,-32.043,-44.983,23.765,-61.313
-0.756,0.460,0.142,2.319,-26.245,-36.743,26.846,-59.676
-0.789,0.457,0.125,-2.930,-20.325,-40.588,28.963,-58.708
-0.735,0.518,0.062,-6.897,-13.306,-48.950,31.599,-57.048
-0.707,0.622,0.045,-5.127,-5.615,-22.766,34.357,-55.000
-0.743,0.634,0.049,6.287,1.343,2.869,36.769,-52.892
-0.755,0.618,0.061,2.197,6.409,6.958,39.068,-50.741
-0.762,0.634,0.060,7.446,10.376,10.315,40.141,-49.682
-0.692,0.601,0.032,-7.996,20.386,25.208,40.048,-49.794
-0.631,0.504,-0.024,-17.944,37.170,56.824,39.664,-50.267
-0.703,0.560,0.007,-20.935,58.655,80.688,39.506,-50.469
-0.789,0.410,0.130,-21.973,66.162,85.388,36.360,-53.538
-0.826,0.311,0.334,-53.711,61.279,76.111,30.901,-58.034
-0.808,0.287,0.397,-61.646,60.852,62.622,25.804,-60.163
-0.847,0.258,0.421,-64.758,62.988,46.265,19.821,-61.150
-0.815,0.303,0.439,-62.073,66.650,29.907,17.572,-59.159
-0.791,0.437,0.452,-80.933,57.434,23.071,19.242,-56.759
-0.746,0.423,0.476,-78.247,51.575,8.118,21.190,-54.488
-0.682,0.500,0.549,-76.782,53.040,-8.850,24.864,-50.099
-0.599,0.665,0.627,-99.243,71.045,-30.029,29.940,-43.970
-0.449,0.630,0.583,-82.703,83.862,-43.457,33.628,-38.175
-0.274,0.802,0.635,-67.505,96.252,-46.570,39.761,-29.563
-0.217,0.788,0.455,-35.217,96.313,-42.786,46.195,-22.642
-0.137,0.780,0.404,2.502,88.989,-38.574,52.051,-16.459
0.035,0.836,0.458,13.855,83.679,-34.912,57.528,-8.985
0.211,0.939,0.498,-2.319,72.876,-30.823,61.454,-1.642
0.303,0.813,0.421,3.113,51.147,-23.865,61.508,6.165
0.420,0.789,0.451,13.916,31.006,-18.433,58.513,14.154
0.466,0.782,0.443,-4.272,24.475,-20.508,55.423,20.293
0.528,0.844,0.477,7.568,19.226,-18.799,52.444,24.942
0.430,0.709,0.445,-12.207,-2.991,1.465,50.352,27.040
0.363,0.621,0.095,-5.615,2.075,-12.390,52.006,28.467
0.418,0.740,0.360,-3.784,-1.099,0.000,52.712,28.357
0.381,0.812,0.367,-7.446,-2.136,-3.601,54.771,26.831
0.384,0.797,0.339,-18.921,0.244,1.038,56.934,25.872
0.396,0.845,0.326,-11.841,-1.282,-0.488,56.611,24.387
0.376,0.823,0.289,-7.446,-2.869,-0.366,58.256,23.515


0.345,0.850,0.389,5.798,6.226,1.221,58.711,22.776
0.344,0.787,0.370,6.653,3.357,1.404,58.750,22.206
0.362,0.779,0.375,15.808,-1.221,-0.366,58.104,21.976
0.607,0.878,0.540,-9.155,-8.545,23.132,54.417,24.176
0.613,1.076,0.606,-5.554,-21.362,37.537,52.510,25.740
0.426,1.012,0.535,22.339,-41.260,61.401,52.485,25.183
0.260,1.073,0.475,43.640,-56.458,75.928,54.519,22.613
-0.053,0.832,0.373,55.786,-92.773,51.697,59.552,15.612
-0.230,0.757,0.419,78.308,-110.657,34.058,63.324,5.629
