aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.102,0.887,0.394,4.028,-1.404,5.066,65.840,-5.958
-0.101,0.882,0.384,-5.432,-3.540,6.104,66.319,-5.918
-0.110,0.888,0.375,-4.822,-3.174,5.554,65.836,-5.988
-0.125,0.901,0.370,-0.061,-2.869,3.540,65.991,-6.447
-0.129,0.879,0.392,-0.671,-1.953,1.953,65.856,-6.858
-0.133,0.900,0.353,-3.784,-3.906,4.028,66.230,-7.313
-0.112,0.917,0.332,-1.587,0.061,1.587,66.942,-7.322
-0.110,0.908,0.334,3.723,3.723,0.671,67.511,-7.123
-0.115,0.874,0.348,2.869,2.197,2.747,68.127,-6.945
-0.092,0.839,0.221,-8.545,-2.625,-2.014,69.737,-6.520
-0.088,0.907,0.362,-11.353,-5.493,-1.953,69.379,-6.157
-0.109,0.940,0.286,-12.024,-4.761,-0.061,70.203,-6.114
-0.113,0.910,0.284,-1.526,-1.221,-1.831,71.254,-6.067


-0.208,0.914,0.331,19.592,4.883,-0.610,69.616,-7.591
-0.205,0.853,0.385,19.226,3.906,-5.493,68.380,-9.389
-0.171,0.887,0.399,9.583,4.578,-11.536,66.325,-10.310
-0.162,0.850,0.421,3.235,5.188,-15.625,64.014,-11.027
-0.174,0.870,0.391,-0.305,5.005,-21.301,63.181,-10.586
-0.345,0.864,0.428,-10.193,-0.610,-9.888,61.962,-12.516
-0.300,0.886,0.375,-4.517,5.249,-10.315,61.411,-14.385
-0.198,0.848,0.411,17.639,5.920,-6.958,61.274,-14.914
-0.064,0.866,0.432,12.695,6.531,-4.456,61.527,-13.305
-0.071,0.814,0.392,3.052,4.883,-2.197,63.140,-9.527
-0.044,0.842,0.409,7.690,3.784,-3.784,63.425,-5.738
0.016,0.902,0.406,0.854,3.174,-6.470,64.323,-2.458
0.016,0.868,0.431,-3.601,0.549,-2.197,64.421,-1.249
0.028,0.874,0.436,0.000,-1.343,-1.526,64.232,0.253
0.033,0.852,0.449,-4.211,-1.831,-3.845,63.735,1.373
-0.028,0.871,0.406,-5.188,-2.808,-8.545,63.554,0.738
0.016,0.893,0.419,4.639,-3.052,-13.367,63.885,0.725
0.044,0.880,0.403,-2.747,-4.456,-18.250,64.364,0.963
0.087,0.865,0.373,2.563,-5.554,-20.142,65.428,1.771
0.117,0.861,0.382,-6.897,-5.737,-21.240,65.454,3.935
0.160,0.879,0.377,-6.348,-6.042,-21.667,65.509,6.110
0.193,0.876,0.359,-2.319,-5.005,-19.226,65.435,8.361
0.186,0.852,0.360,8.484,-1.953,-8.423,65.014,9.861
0.177,0.862,0.323,1.648,-1.221,-4.456,65.396,10.802
0.149,0.869,0.379,5.066,1.404,-1.099,65.366,10.667
0.165,0.836,0.364,0.488,-1.038,-0.977,65.227,10.343
0.165,0.873,0.367,-0.854,-0.366,1.221,65.389,9.976
0.162,0.870,0.376,1.892,-0.244,6.165,64.857,9.686
0.146,0.895,0.388,6.958,0.427,6.287,64.940,9.575
0.141,0.891,0.369,2.869,0.427,4.456,65.345,9.090
0.140,0.872,0.379,0.977,0.977,8.179,65.317,8.718
0.185,0.843,0.370,-3.784,1.099,20.691,65.111,9.110
0.135,0.882,0.337,-6.226,1.099,22.949,65.724,9.021
0.049,0.935,0.340,-1.404,0.305,22.644,66.810,7.609
0.013,0.923,0.315,1.221,0.488,22.461,68.469,5.690
0.021,0.922,0.302,-4.395,0.977,15.991,70.297,3.220
-0.025,0.959,0.320,-7.141,2.197,9.155,71.140,0.853
-0.035,0.925,0.325,3.967,2.380,2.808,71.317,-0.371
-0.049,0.948,0.348,15.808,-0.549,-2.625,70.941,-1.257
-0.058,0.909,0.429,12.756,3.357,-0.366,69.069,-2.375
-0.092,0.867,0.408,13.123,0.366,2.991,67.284,-3.378
-0.097,0.850,0.403,4.272,-1.587,2.258,65.673,-4.318
-0.132,0.887,0.404,-3.479,-3.235,3.174,64.347,-5.580
-0.143,0.889,0.380,-2.441,-3.052,3.296,64.570,-6.889
-0.102,0.872,0.384,2.258,-1.831,7.080,64.876,-7.045
-0.098,0.883,0.342,-5.371,-3.784,7.446,65.859,-7.051
-0.099,0.891,0.336,-2.930,-0.244,6.531,66.893,-6.602
-0.100,0.919,0.330,2.136,-0.305,5.554,67.897,-5.951
-0.149,0.912,0.343,-2.319,-1.892,6.775,68.468,-6.604
-0.127,0.911,0.324,0.061,-4.639,7.263,68.735,-6.984
-0.177,0.894,0.339,5.066,-6.165,8.606,68.331,-8.112
-0.239,0.878,0.354,2.441,-5.310,9.155,67.015,-10.195
-0.165,0.899,0.348,-11.841,0.061,-2.502,66.773,-10.461
-0.163,0.932,0.306,-4.211,-2.686,0.000,66.871,-10.959
-0.192,0.919,0.301,5.188,-1.831,2.747,67.364,-11.137
-0.185,0.853,0.286,6.226,0.488,-0.549,68.392,-10.493
-0.181,0.899,0.310,0.427,-3.174,-0.122,68.734,-10.762
-0.177,0.907,0.303,-5.493,-6.226,-0.061,68.532,-11.033
-0.186,0.901,0.285,-8.240,-4.944,0.793,68.661,-11.004


-0.182,0.917,0.298,10.864,0.977,-5.981,68.884,-10.771
-0.192,0.892,0.307,9.155,-1.160,-5.432,68.810,-10.942
-0.176,0.922,0.307,4.944,0.244,-10.315,68.857,-10.873
-0.375,0.853,0.325,10.132,2.197,-13.794,66.696,-13.695
-0.266,0.885,0.311,-2.197,5.981,-15.259,65.677,-14.996
-0.199,0.974,0.378,0.793,12.695,-11.292,65.373,-14.723
-0.115,0.877,0.367,21.790,8.850,-3.540,64.933,-13.952
-0.127,0.912,0.339,11.719,2.808,-5.859,66.794,-10.275
-0.062,0.868,0.342,13.306,3.540,-4.395,67.394,-7.355
-0.054,0.884,0.375,-1.892,2.930,-2.136,67.497,-5.360
-0.029,0.897,0.386,-2.625,1.221,-0.854,67.608,-4.055
-0.027,0.912,0.384,9.399,2.808,-2.930,67.207,-2.546
-0.016,0.882,0.377,0.732,1.160,-4.089,66.874,-1.846
0.009,0.843,0.340,6.348,-1.465,-4.700,67.168,-0.928
0.010,0.933,0.414,-6.165,-2.197,-7.019,67.010,-0.346
0.021,0.850,0.413,-0.610,-2.014,-11.780,66.249,0.365
0.070,0.893,0.405,3.784,-3.357,-11.841,65.884,1.629
0.090,0.887,0.372,-2.502,-3.723,-17.700,65.620,2.789
0.098,0.841,0.346,4.395,-4.089,-19.897,65.788,4.196
0.122,0.855,0.360,3.235,-3.052,-17.517,66.234,5.729
0.136,0.958,0.400,2.136,-1.831,-8.545,66.447,6.624
0.116,0.844,0.342,-1.099,-1.587,-7.751,66.471,7.097
0.109,0.900,0.370,4.272,-1.282,-8.545,66.459,7.145
0.121,0.856,0.332,3.967,0.549,-4.395,66.831,7.157
0.119,0.871,0.348,1.343,0.122,-2.075,67.070,7.089
0.125,0.892,0.378,2.625,-0.183,-1.038,66.842,7.117
0.122,0.855,0.380,5.493,0.427,-0.122,66.389,7.387
0.128,0.872,0.375,3.052,-0.427,-0.183,65.891,7.419
0.134,0.864,0.365,3.113,0.122,0.671,65.557,7.641
0.142,0.868,0.392,3.296,0.732,4.944,65.143,7.931
0.148,0.869,0.384,-1.770,1.526,11.108,65.067,8.288
0.119,0.915,0.370,-18.494,2.747,20.874,65.437,8.080
0.109,0.914,0.325,-1.404,5.127,24.109,66.363,7.658
0.049,0.923,0.341,-3.174,2.380,22.644,67.735,6.248
0.008,0.933,0.333,4.456,0.610,17.395,69.221,4.154
0.016,0.899,0.269,-5.493,-2.625,11.597,70.769,2.691
0.014,0.924,0.249,1.160,-1.282,3.540,72.018,1.289
-0.077,0.982,0.316,2.136,0.610,1.648,72.665,-0.575
-0.119,0.910,0.315,15.686,-0.732,1.343,72.650,-2.439
-0.083,0.914,0.294,10.559,-2.869,-0.122,72.116,-3.868
-0.130,0.937,0.296,6.042,-2.991,1.526,71.020,-5.920
-0.135,0.904,0.322,11.719,-2.747,3.540,70.287,-6.887
-0.136,0.905,0.360,8.606,-1.831,2.014,69.591,-7.130
-0.127,0.884,0.337,4.395,-2.747,5.615,68.660,-7.803
-0.119,0.872,0.351,2.625,-3.235,5.920,67.646,-7.724
-0.137,0.894,0.368,9.338,-1.709,5.981,67.002,-7.727
-0.128,0.854,0.377,5.249,-1.343,8.484,66.528,-7.680
-0.115,0.896,0.350,-0.488,0.122,8.667,66.496,-7.467
-0.121,0.887,0.393,4.211,2.197,7.080,66.038,-7.441
-0.161,0.905,0.369,-2.014,0.122,7.263,65.981,-7.776
-0.266,0.868,0.376,0.854,2.075,7.202,65.392,-9.757
-0.155,0.849,0.377,1.709,4.700,0.732,64.541,-10.423
-0.160,0.924,0.352,-4.639,-4.456,3.357,65.037,-10.934
-0.187,0.885,0.325,9.705,-2.869,0.244,65.267,-11.413
-0.162,0.847,0.340,8.667,4.700,0.916,66.211,-9.995
-0.173,0.886,0.350,-6.165,-3.967,-0.427,66.655,-10.193
