aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.526,0.562,0.649,-0.122,-8.911,-2.258,32.794,-34.188
-0.521,0.507,0.614,2.991,-25.879,-9.460,32.604,-33.828
-0.455,0.598,0.594,-3.540,-61.890,-19.836,34.494,-31.855
-0.563,0.583,0.287,0.122,-96.802,-27.100,37.091,-33.598
-0.536,0.679,0.061,-1.404,-97.961,-26.062,42.391,-36.227
-0.501,0.692,-0.161,-10.681,-105.591,-31.616,49.264,-37.596
-0.373,0.719,-0.344,-8.484,-110.168,-28.687,53.493,-36.373
-0.155,0.804,-0.502,-12.695,-105.164,-23.315,57.723,-27.191
-0.057,0.771,-0.635,-15.137,-96.313,-29.419,56.609,-17.665
0.091,0.680,-0.812,-28.931,-84.534,-20.081,51.740,-7.478
0.306,0.707,-0.714,-15.625,-81.665,-30.518,47.969,2.663
0.568,0.660,-0.790,-21.545,-74.402,-29.114,42.374,12.544
0.603,0.540,-0.749,-30.334,-37.231,-6.775,36.916,21.351
0.607,0.552,-0.677,-13.672,0.549,5.310,34.362,28.582
0.675,0.463,-0.571,-2.075,0.610,2.258,30.805,34.579
0.637,0.355,-0.629,1.648,-1.221,1.099,27.673,37.849
0.672,0.499,-0.557,3.723,5.249,1.770,27.719,40.191
0.628,0.406,-0.609,7.446,-5.554,0.732,26.050,41.756
0.662,0.447,-0.587,-4.883,-3.479,2.380,25.831,41.572

0.637,0.470,-0.588,-0.183,-4.028,0.610,27.514,41.214
0.660,0.485,-0.606,7.385,2.869,-1.709,27.180,40.792
0.623,0.492,-0.633,-11.719,11.719,2.075,28.183,40.077
0.612,0.431,-0.598,2.502,1.526,-1.770,28.183,39.535
0.605,0.466,-0.609,6.897,8.301,1.099,28.189,39.050
0.569,0.427,-0.651,-5.005,13.916,0.977,27.656,38.005
0.592,0.436,-0.574,14.465,-0.793,0.427,27.358,38.378
0.569,0.459,-0.686,25.879,8.057,-0.977,27.492,37.075
0.529,0.551,-0.734,13.306,17.029,-0.061,28.291,34.883
0.460,0.623,-0.842,19.531,44.495,6.042,30.172,31.488
0.347,0.668,-0.912,41.931,80.994,15.015,31.858,25.920
0.228,0.752,-0.893,51.147,112.732,33.264,34.841,20.160
0.009,0.777,-0.678,51.331,125.854,41.321,38.974,13.472
-0.210,0.729,-0.406,38.330,113.953,41.016,45.118,5.201
-0.382,0.763,-0.202,18.616,98.206,36.316,53.839,-5.449
-0.486,0.720,-0.034,20.020,102.417,43.274,60.391,-18.127
-0.504,0.632,0.241,14.526,101.624,49.194,60.143,-28.858
-0.489,0.551,0.518,0.854,87.402,37.109,54.053,-34.412
-0.451,0.453,0.697,-10.681,54.626,41.992,44.515,-35.038
-0.500,0.376,0.777,-0.305,25.757,19.958,34.209,-32.894
-0.517,0.399,0.699,-4.883,3.357,2.197,28.145,-31.244
-0.534,0.367,0.682,-4.639,1.160,-1.587,24.588,-31.480
-0.540,0.394,0.670,0.061,0.732,-1.770,23.598,-33.017
-0.580,0.484,0.721,-2.014,-0.732,-0.854,25.033,-33.961
-0.584,0.506,0.695,-2.808,-2.563,-0.793,26.193,-34.345
-0.528,0.468,0.710,0.549,-7.324,-2.136,27.362,-33.644
-0.451,0.404,0.756,1.892,-40.161,-16.479,27.392,-31.991
-0.434,0.466,0.546,-15.259,-86.975,-38.269,28.715,-31.382
-0.529,0.683,0.274,4.944,-112.671,-40.161,33.952,-32.493
-0.427,0.621,-0.072,-3.174,-117.065,-46.936,42.431,-34.864
-0.405,0.835,-0.290,2.380,-113.770,-41.687,54.578,-34.168
-0.329,0.802,-0.415,-14.771,-102.112,-37.537,59.050,-29.531
