Exercise,Ax_Min,Ax_Max,Ax_Mean,Ax_std,Ax_med,Ay_Min,Ay_Max,Ay_Mean,Ay_std,Ay_med,Az_Min,Az_Max,Az_Mean,Az_std,Az_med,Gx_Min,Gx_Max,Gx_Mean,Gx_std,Gx_med,Gy_Min,Gy_Max,Gy_Mean,Gy_std,Gy_med,Gz_Min,Gz_Max,Gz_Mean,Gz_std,Gz_med,Pitch_Min,Pitch_Max,Pitch_Mean,Pitch_std,Pitch_med,Roll_Min,Roll_Max,Roll_Mean,Roll_std,Roll_med
11,-1.052,0.986,0.029513514,0.829040698,0.29,-0.922,0.664,-0.032513514,0.321293101,0.29,-1.297,0.503,-0.478162162,0.476953091,-0.388,-148.315,83.557,-6.405378378,49.40847516,0.488,-159.607,182.922,0.572378378,78.15844437,-3.662,-66.772,70.496,3.851810811,25.70676554,2.747,-88.196,70.229,-3.431945946,58.41074653,8.724,-15.396,24.351,-1.567108108,10.02679072,-5.19
11,-1.121,1.068,0.098232558,0.817001598,0.312,-0.513,0.671,-0.037232558,0.271364615,0.312,-1.175,0.445,-0.503790698,0.403382753,-0.456,-84.29,67.627,-5.131302326,34.73688457,-2.014,-135.193,130.676,-3.253232558,63.86114862,0.366,-36.743,72.327,7.065813953,20.58280883,2.136,-86.398,66.735,4.375186047,56.21424355,24.047,-15.294,23.327,-2.17372093,9.474683747,-4.304
11,-1.082,1.056,0.004560976,0.825838515,0.016,-1.001,0.491,-0.100756098,0.307945594,0.016,-1.278,0.454,-0.512682927,0.429562943,-0.483,-121.948,80.322,-3.234902439,39.50019394,-1.038,-162.537,135.559,-1.834097561,74.31046395,0,-46.692,64.88,-1.220780488,22.34398111,-5.981,-87.798,65.857,-0.407292683,55.35318301,2.477,-33.761,20.113,-5.326512195,11.21745261,-3.78
11,-1.034,1.038,0.009595238,0.809129163,0.0265,-0.409,0.505,0.007785714,0.229757405,0.0265,-1.186,0.467,-0.42852381,0.443911947,-0.4225,-116.638,48.157,-4.070404762,31.92234769,-2.6855,-203.43,114.685,-2.194380952,71.17713361,1.709,-48.157,47.241,6.402904762,17.56771457,3.479,-85.372,68.133,-4.170333333,58.81281519,5.83,-10.298,19.976,0.37997619,8.999716617,-3.6275
11,-1.044,1.004,0.0980625,0.846156401,0.4,-0.339,0.611,0.009291667,0.240075162,0.4,-1.361,0.61,-0.405208333,0.439456965,-0.4215,-155.518,111.877,0.732354167,35.99898161,2.1665,-158.752,157.715,-3.986333333,72.12361846,-0.8545,-42.664,56.641,5.9064375,18.30417498,3.967,-84.8,68.228,4.198875,59.97416226,22.3125,-11.001,33.301,0.967166667,12.15546492,-4.4835
11,-1.073,1.067,0.098307692,0.849593685,0.491,-0.654,0.499,-0.071615385,0.236503323,0.491,-1.496,0.232,-0.459820513,0.378746817,-0.399,-72.449,70.129,-2.560333333,30.73999375,3.54,-165.588,135.376,-3.111179487,76.53423215,2.441,-25.269,77.881,13.26497436,23.86071997,4.517,-83.981,69.176,1.364153846,61.13036484,15.933,-21.989,15.652,-3.875282051,8.682783531,-6.082
11,-1.066,0.996,-0.0084,0.79968926,-0.0475,-0.842,0.545,0.012,0.297115707,-0.0475,-1.304,0.449,-0.50515,0.390517182,-0.474,-109.07,72.632,-8.738725,36.52600746,-8.423,-143.188,153.381,-1.213025,69.34702667,-5.798,-72.205,62.5,7.415825,25.83033204,3.845,-88.464,67.174,-4.681425,57.54275825,5.3615,-18.076,18.905,0.8489,9.832276748,0.919
11,-1.048,1.004,0.084227273,0.799072802,0.3805,-0.555,0.799,0.049363636,0.306610281,0.3805,-1.43,0.591,-0.50425,0.421056762,-0.485,-137.207,82.336,-3.606636364,50.74693258,0.122,-146.973,158.264,4.42225,69.61519946,2.6245,-99.06,75.745,-2.645363636,31.36670664,-5.1575,-84.852,68.099,4.155568182,55.49917916,17.1735,-14.183,24.292,3.015681818,10.05654475,-0.31
11,-0.941,0.817,-0.026323529,0.693915885,0.038,-0.558,0.637,0.298205882,0.21947303,0.038,-0.992,0.117,-0.559970588,0.320163924,-0.6235,-79.468,66.467,4.039058824,27.53433618,6.012,-112.061,92.163,0.845441176,63.71277524,-0.305,-54.443,36.987,-3.540058824,27.50486107,-0.3665,-87.526,51.654,-7.833117647,49.82654576,1.5785,-5.423,34.749,17.69558824,10.03849528,18.6265
11,-1.004,0.817,-0.009055556,0.699734805,0.0835,-0.071,0.615,0.343361111,0.191685479,0.0835,-0.953,0.135,-0.540305556,0.299176185,-0.557,-126.709,169.312,4.689638889,53.55436263,2.6245,-92.957,92.285,3.027972222,57.55384859,1.007,-63.782,35.217,-4.080805556,29.96086371,-1.129,-88.818,49.354,-6.295305556,50.48333419,4.956,1.176,34.736,20.63983333,9.436621058,22.7275
11,-1.011,0.751,-0.109321429,0.668335692,-0.149,-0.079,1.286,0.431607143,0.306449964,-0.149,-1.011,0.375,-0.495964286,0.418827949,-0.6075,-245.3,119.141,-10.6485,63.70749648,-0.458,-125.305,113.831,6.748821429,67.98031614,-3.54,-101.135,43.64,-3.302428571,38.48405886,-2.502,-84.332,49.908,-12.37242857,47.32589778,-6.69,0.228,50.979,25.28189286,13.50396018,24.6375
11,-0.988,0.785,-0.05028125,0.689377524,-0.0615,-0.043,0.888,0.36715625,0.206861666,-0.0615,-0.966,0.427,-0.47903125,0.380872215,-0.5365,-216.125,142.761,-11.1199375,67.59959187,0.366,-97.107,102.722,3.129875,59.71773847,0.4885,-93.018,50.476,-1.56771875,39.49694258,0.397,-81.646,51.937,-8.8274375,48.08984207,-2.1125,3.723,37.984,22.62934375,8.762603254,22.9085
11,-1.033,0.809,-0.105153846,0.693567799,-0.152,-0.154,0.987,0.355282051,0.274476722,-0.152,-0.952,0.38,-0.547717949,0.325970773,-0.603,-123.291,287.842,7.44474359,75.88839702,-6.47,-115.845,70.618,1.888948718,53.60277681,2.991,-67.932,44.983,-3.363179487,30.73104334,1.343,-82.386,51.672,-10.08535897,47.5345274,-6.487,1.881,44.359,21.11289744,9.764634477,22.225
11,-0.995,0.813,-0.068225806,0.71916135,-0.059,-0.131,0.581,0.276774194,0.194246529,-0.059,-0.997,0.178,-0.515225806,0.38125221,-0.586,-65.063,153.076,1.390064516,40.40496278,1.892,-166.016,108.887,0.641903226,72.5475455,-2.563,-53.467,54.871,-0.399645161,28.31188963,-0.793,-86.528,51.148,-12.38903226,53.12238575,-0.891,-1.583,26.756,16.18558065,9.467784376,20.479
11,-0.951,0.794,-0.057117647,0.681445912,-0.1245,-0.057,0.855,0.367676471,0.215682387,-0.1245,-1.009,0.388,-0.514294118,0.358307006,-0.5765,-103.821,282.043,6.566705882,66.83803543,2.9605,-146.179,97.107,-1.062705882,64.7938514,-0.0305,-59.448,56.641,1.312235294,30.59505896,4.425,-86.073,51.929,-8.586,48.02147326,-6.835,1.625,40.9,22.25620588,10.27902662,21.9375
11,-1.01,0.848,-0.047939394,0.720544626,-0.058,-0.296,0.94,0.377393939,0.278490455,-0.058,-0.911,0.22,-0.475939394,0.314542618,-0.49,-109.68,243.53,4.394484848,71.52675515,-6.226,-105.469,99.06,-0.338515152,60.7286154,-2.502,-57.129,68.237,0.344030303,34.15106539,-1.099,-84.556,55.653,-8.089787879,51.21393652,2.705,-4.374,40.097,23.13924242,11.14196086,23.951
11,-1.05,0.879,0.149878788,0.716397007,0.514,-0.414,0.628,0.311636364,0.205394714,0.514,-1,0.336,-0.533575758,0.315863007,-0.551,-114.258,125.244,-2.030727273,50.25523004,-5.981,-126.16,160.034,1.562939394,70.08939125,-1.892,-54.443,60.425,-2.16769697,30.68794823,-1.953,-85.716,57.706,4.360575758,52.16145504,28.647,3.707,29.913,18.52087879,7.414174839,19.939
11,-0.99,0.863,0.054222222,0.762451539,0.3635,-0.094,0.65,0.294166667,0.201306518,0.3635,-1.029,0.255,-0.479111111,0.330652928,-0.5,-171.753,188.171,0.084722222,57.78443546,-0.9155,-123.962,119.934,0.993527778,64.05079708,-3.479,-63.66,85.754,-0.978305556,35.99129664,-2.3195,-89.017,58.44,-2.499083333,55.15669988,16.1105,-0.37,32.48,17.53736111,8.936073366,18.147
11,-0.975,0.419,-0.336462963,0.553958779,-0.418,-0.563,0.769,0.099277778,0.297136168,-0.418,-1.583,0.335,-0.583444444,0.539803621,-0.852,-261.353,179.382,-1.495296296,78.32462007,-3.7535,-128.113,122.498,-3.558111111,63.03526649,-2.7775,-51.636,65.491,1.131425926,29.59532921,-0.183,-83.683,22.783,-27.77155556,39.6014963,-22.6395,-13.007,42.769,5.830296296,12.4629812,5.0705
11,-1.012,0.412,-0.377022222,0.542531335,-0.538,-0.614,0.865,0.122488889,0.35476443,-0.538,-1.342,0.161,-0.651666667,0.443921113,-0.75,-127.563,133.24,0.602177778,63.14829768,-10.62,-118.042,116.943,-2.301755556,61.28476698,-10.376,-48.401,61.829,0.6972,28.68652999,-1.404,-89.876,21.73,-30.99135556,40.83583365,-26.9,-13.953,20.543,6.679266667,8.4538527,8.925
11,-1.002,0.407,-0.34792,0.549100186,-0.4345,-0.574,0.517,0.11466,0.247251389,-0.4345,-1.147,0.255,-0.63662,0.451619801,-0.905,-155.396,126.831,-2.01534,53.57934191,-8.4535,-111.145,103.333,-5.23928,58.58925603,-8.789,-43.701,47.363,0.03662,24.42328174,-0.793,-85.441,21.403,-28.96942,41.02978378,-23.385,-11.553,22.716,6.25382,8.840650866,8.066
11,-1.005,0.398,-0.385585366,0.534757421,-0.454,-0.335,1.005,0.170268293,0.311124093,-0.454,-1.251,0.136,-0.632926829,0.428199392,-0.753,-116.516,131.042,1.098634146,54.93886063,-3.479,-106.689,121.582,-5.659780488,59.80061838,-15.747,-52.307,60.059,-3.642756098,28.01353524,-5.432,-87.528,21.191,-31.89853659,40.70761091,-26.211,-7.23,27.414,9.521463415,9.085090234,10.13
11,-1.064,0.374,-0.41368,0.516555722,-0.4815,-0.306,0.962,0.21614,0.305443205,-0.4815,-1.12,0.032,-0.64428,0.392742323,-0.7845,-167.786,167.847,-1.58322,75.51477624,-4.9745,-77.698,107.483,-1.66874,49.723436,-10.9865,-52.002,59.998,-2.19972,28.12026568,-2.9605,-87.477,19.089,-32.78988,39.43830362,-29.0845,-4.384,34.65,12.0487,10.61569073,12.007
11,-1.052,0.353,-0.440387755,0.517469637,-0.526,-0.386,1.361,0.215102041,0.385787682,-0.526,-1.266,0.065,-0.615020408,0.418077918,-0.793,-257.324,230.225,-0.810918367,92.85521859,-15.503,-95.764,118.958,-2.01655102,51.34208592,-6.226,-78.369,68.237,-0.839530612,32.0698209,0.793,-89.002,18.267,-34.92891837,39.75993525,-34.269,-6.865,40.421,11.86459184,12.62551471,6.567
11,-1.049,0.347,-0.379813953,0.521473382,-0.508,-0.667,1.256,0.135395349,0.374977405,-0.508,-1.295,0.152,-0.647116279,0.407964938,-0.776,-194.763,142.883,-2.843186047,68.53097296,-8.118,-90.698,102.234,-2.133395349,56.15828119,-7.263,-70.984,61.951,-1.581255814,31.75076073,0.183,-87.239,19.203,-31.81411628,39.97683598,-28.071,-7.679,29.499,7.461906977,8.104728793,6.67
11,-1.054,0.345,-0.331254902,0.542710562,-0.379,-0.634,0.809,0.068607843,0.3078831,-0.379,-1.22,0.096,-0.689627451,0.403209472,-0.877,-133.301,120.422,1.354686275,50.30299611,-1.587,-90.088,111.389,-0.275235294,56.2668687,-3.784,-55.664,59.448,-2.458117647,24.7532703,0.61,-87.417,18.495,-27.42670588,40.0184282,-22.385,-9.829,23.886,3.855588235,8.401103064,2.988
11,-1.031,0.346,-0.39186,0.50281814,-0.419,-0.624,1.062,0.17328,0.385316887,-0.419,-1.192,0.065,-0.69624,0.377546351,-0.7895,-221.375,166.931,-1.68946,86.61521932,-11.505,-86.182,99.976,-1.0449,50.20037922,-9.4605,-58.044,47.119,-2.32544,24.27611058,-0.061,-85.683,18.451,-29.59518,36.75567466,-24.421,-11.086,31.626,9.53018,11.4187604,9.0325
11,-1.053,0.38,-0.333186441,0.543653048,-0.35,-0.521,0.761,0.09940678,0.294562687,-0.35,-1.208,0.087,-0.718610169,0.39338899,-0.922,-181.03,159.363,-1.077915254,74.69691209,-1.465,-100.525,87.708,-1.014830508,48.23215634,-3.662,-47.607,35.583,-2.25620339,21.37269413,0.366,-86.905,19.973,-26.08113559,39.44427067,-17.412,-11.552,28.911,5.213694915,9.915252513,4.133
8,-1.01,1.023,-0.011105263,0.879330359,-0.075,-0.568,0.123,-0.098263158,0.174183296,-0.075,-1.165,0.167,-0.329526316,0.38823027,-0.284,-68.726,64.819,-2.390078947,20.75659996,1.007,-169.25,185.974,1.285078947,86.43488625,-1.3125,-14.832,73.425,9.603447368,19.50859243,1.2515,-87.578,69.669,-10.29634211,67.49011707,-1.3885,-23.589,4.328,-5.276157895,8.673444038,-4.5105
8,-0.994,0.987,-0.035825,0.858088391,-0.138,-0.322,0.206,-0.057075,0.167234886,-0.138,-1.17,0.227,-0.31095,0.42317881,-0.2925,-71.533,32.593,-1.64795,16.7941584,-0.4575,-167.48,169.312,0.795075,80.66754892,-0.549,-32.227,51.941,4.75155,17.04605575,1.0075,-83.092,71.02,-9.929625,64.55833074,-8.47,-15.204,10.018,-3.1275,8.907734591,-7.2705
8,-0.988,0.989,0.020641026,0.850874673,0.173,-0.365,0.229,-0.055692308,0.162335934,0.173,-1.071,0.294,-0.326051282,0.417553838,-0.318,-96.313,70.496,-0.591615385,23.77610195,2.014,-157.776,170.471,2.139333333,83.43796409,-0.916,-8.118,56.702,8.695076923,15.04611783,3.113,-83.893,71.877,-5.566179487,64.3396032,1.461,-16.74,9.875,-2.933923077,8.801296709,-4.351
8,-1.007,0.977,-0.025075,0.854629396,-0.07,-0.357,0.236,-0.052075,0.15935115,-0.07,-1.076,0.25,-0.34605,0.396358938,-0.3435,-48.096,28.503,1.295475,15.04991918,0.0915,-158.936,164.734,1.432725,77.82372078,-1.0375,-9.888,39.124,7.577575,11.31800251,3.54,-83.066,71.401,-9.440275,64.81306156,-4.492,-16.759,8.788,-2.752725,8.495157061,-2.5885
8,-1,0.988,0.070725,0.84621989,0.33,-0.337,0.182,-0.07265,0.157319787,0.33,-1.099,0.357,-0.329825,0.412583784,-0.3305,-67.932,40.771,-0.972025,19.0584026,-0.0305,-161.194,159.912,1.312275,80.84358562,0.0915,-18.433,47.302,8.0016,13.17503027,3.3875,-85.283,69.96,-2.328925,64.61079848,15.077,-16.262,7.918,-4.0513,8.152038679,-7.139
8,-0.989,0.974,0.075538462,0.843108248,0.413,-0.288,0.375,-0.043282051,0.16587899,0.413,-1.148,0.358,-0.362076923,0.409035862,-0.336,-58.044,47.302,0.334974359,16.80786379,1.709,-165.833,161.804,-0.868641026,80.83441745,-1.77,-15.686,36.438,6.403948718,9.433959879,3.967,-83.433,70.814,-1.442717949,63.94712354,12.931,-13.856,13.639,-2.103102564,8.929281856,-5.188
8,-1,0.994,0.015842105,0.865547554,0.0805,-0.51,0.222,-0.074763158,0.176102617,0.0805,-1.114,0.186,-0.313578947,0.415475997,-0.301,-85.144,56.03,0.359710526,21.47276593,1.8615,-158.63,186.34,1.305868421,87.33411948,-2.014,-4.211,54.504,11.02968421,14.96775847,4.486,-86.063,72.387,-6.596447368,65.92946818,1.7885,-21.122,8.72,-4.102947368,9.021910893,-3.5055
8,-0.991,1.05,0.04925,0.88188335,0.2375,-0.306,0.247,-0.028275,0.157836655,0.2375,-1.079,0.24,-0.276475,0.410803402,-0.2565,-35.583,43.335,0.007575,17.383287,-1.282,-179.443,197.693,0.309725,88.91218004,-2.7165,-14.709,40.955,7.826225,11.89113227,2.7465,-86.173,74.365,-2.843425,66.58607989,11.553,-14.264,15.597,-1.2835,8.860761309,-4.98
8,-0.989,1.007,-0.018925,0.872644269,-0.1145,-0.518,0.155,-0.057675,0.16401929,-0.1145,-1.188,0.396,-0.261925,0.43821347,-0.2585,-83.374,38.635,-1.3458,21.29139836,2.4105,-160.461,199.402,1.9913,87.09964549,-0.6405,-4.089,61.707,9.39795,15.49403546,2.6245,-85.829,74.777,-8.435175,66.14516588,-6.2785,-20.067,8.405,-3.03875,8.759278052,-1.636
8,-1.006,1.003,0.10405,0.869131631,0.428,-0.465,0.22,-0.03595,0.164480682,0.428,-1.098,0.435,-0.289475,0.412592242,-0.2565,-49.561,53.284,0.129625,18.259179,-0.0915,-174.622,200.134,1.13375,88.78022717,-0.5795,-4.578,58.594,9.6313,14.35632269,3.0825,-84.487,74.33,1.787075,66.28175863,20.968,-17.138,13.204,-1.752,9.034144328,-5.999
8,-0.993,0.835,0.049432432,0.724779949,0.218,-0.159,0.713,0.382,0.209594317,0.218,-0.951,-0.003,-0.495351351,0.253121317,-0.511,-50.537,35.217,0.235918919,19.62190601,1.343,-97.534,111.694,3.668783784,57.38586422,-0.183,-70.74,68.97,-3.958972973,33.79627283,-0.793,-83.589,54.348,-2.149837838,52.05734349,16.583,0.652,41.269,22.69859459,11.36570067,22.04
8,-0.987,0.893,0.117810811,0.742980927,0.448,-0.132,0.931,0.419432432,0.230639153,0.448,-0.893,0.199,-0.408189189,0.293117993,-0.392,-29.053,63.232,9.260756757,22.96156246,5.371,-96.436,111.45,5.088945946,59.77697068,1.404,-81.97,48.584,-6.715513514,37.96972436,0.305,-88.306,59.777,2.589594595,53.75320179,19.446,1.633,50.165,25.51508108,12.41309194,26.158
8,-0.989,0.898,0.086133333,0.77012031,0.351,0.021,1.09,0.402633333,0.23901731,0.351,-0.925,0.295,-0.3872,0.32755946,-0.338,-44.495,62.927,5.4118,25.68647875,6.012,-121.643,146.24,5.051733333,74.77574265,1.709,-72.754,64.148,-3.017333333,39.81932222,-1.1905,-83.591,60.713,-1.235833333,56.18428864,14.6005,5.372,43.19,24.19286667,11.44693683,25.999
8,-1.007,0.911,0.112666667,0.757715684,0.3305,-0.04,0.656,0.3664,0.172550762,0.3305,-0.952,0.145,-0.429633333,0.311205607,-0.3845,-48.401,40.161,2.935733333,20.46762185,2.8685,-125.671,136.536,-0.718166667,75.12547804,-0.7015,-55.42,78.613,0.811733333,35.2871379,-1.8615,-85.652,64.35,2.132566667,55.53254669,18.672,3.91,31.891,22.45123333,8.176168387,24.614
8,-1.023,0.916,0.122090909,0.754940327,0.399,-0.077,0.637,0.335878788,0.145206697,0.399,-1.05,0.288,-0.435969697,0.39081969,-0.488,-83.13,64.88,3.355,26.37014341,4.822,-137.451,144.531,-0.234939394,76.30148896,-2.502,-54.199,59.814,-4.494363636,26.47768273,-1.892,-77.032,64.379,3.306212121,54.21352256,23.523,10.751,31.039,20.15493939,5.293364271,20.068
8,-0.982,0.921,0.119483871,0.781034906,0.463,-0.041,0.674,0.305258065,0.171490518,0.463,-1.057,0.122,-0.436354839,0.352071825,-0.398,-71.96,38.574,-0.724548387,25.7015766,3.174,-161.438,160.4,2.388193548,82.33669137,2.625,-70.618,50.232,-7.269129032,30.70915796,-1.221,-84.036,65.632,2.635645161,57.26279152,18.377,5.87,32.139,18.05945161,8.001328718,16.852
8,-1.013,0.929,0.158096774,0.788385877,0.493,-0.146,0.63,0.325483871,0.177129119,0.493,-1.035,0.226,-0.376806452,0.343949649,-0.34,-40.222,62.988,3.181677419,25.66283708,0.488,-148.682,141.602,3.441516129,79.18700809,2.38,-81.421,60.486,-3.951451613,36.88205558,-0.122,-82.813,66.683,5.305548387,58.25972844,30.259,5.348,35.309,19.78022581,8.804309758,20.604
8,-0.99,0.938,0.141212121,0.768390963,0.526,0.151,0.799,0.379727273,0.168403398,0.526,-1.012,0.316,-0.362787879,0.359832145,-0.315,-47.302,110.413,8.456212121,30.20406757,5.066,-148.621,124.512,0.390272727,76.32732606,1.099,-77.515,42.664,-5.922242424,32.44987266,-0.854,-76.395,64.947,5.087939394,55.51574739,20.951,12.28,38.209,23.05133333,7.548226073,22.19
8,-1,0.957,0.172264706,0.784975364,0.5495,-0.06,0.619,0.326941176,0.14359158,0.5495,-1.008,0.168,-0.384941176,0.333977947,-0.335,-46.631,34.79,3.453794118,18.77974403,5.3715,-134.888,134.216,1.5205,74.37158625,0.3965,-66.223,46.021,-4.188058824,28.95741624,0.122,-81.619,68.375,7.361882353,58.14013286,27.4815,5.719,34.019,19.6145,7.201257926,19.321
8,-1.013,0.982,0.159617647,0.768092009,0.499,-0.027,0.663,0.3465,0.178368405,0.499,-0.943,0.237,-0.384911765,0.345559745,-0.3165,-55.115,76.782,3.723176471,24.30085767,5.432,-126.953,127.747,2.330147059,71.60768903,0.3665,-52.002,70.679,-0.816764706,34.28077133,-1.343,-82.968,67.011,6.455911765,57.27019099,23.1765,5.034,35.795,20.69020588,8.985918944,22.3395
8,-0.989,0.921,0.090030303,0.758718306,0.328,0.063,0.668,0.360727273,0.151765912,0.328,-1.071,0.32,-0.394575758,0.386650442,-0.433,-31.555,34.79,3.440121212,16.12122385,5.554,-112.549,140.625,-1.331666667,73.96497598,-0.305,-42.603,68.726,1.427848485,32.00946471,-2.319,-78.857,64.778,1.866848485,54.25647186,13.24,6.675,33.356,22.03181818,6.690396123,23.146
8,-0.997,0.683,-0.244157895,0.636209697,-0.274,-0.049,0.186,0.03554386,0.04280023,-0.274,-1.27,0.19,-0.620736842,0.499403377,-0.874,-13.794,30.823,2.891105263,7.626016414,2.38,-126.038,111.267,-0.219561404,66.81060235,-1.587,-13.062,19.409,1.024719298,6.652676636,1.221,-89.426,31.146,-24.1095614,46.72794877,-14.204,-1.902,5.976,1.95877193,1.91349581,1.904
8,-1,0.501,-0.248803571,0.624262603,-0.201,-0.1,0.107,0.007196429,0.048721255,-0.201,-1.245,0.196,-0.597946429,0.518715141,-0.897,-15.93,20.02,1.550982143,7.367910234,0.3965,-125.244,148.132,-0.452303571,72.42439364,-2.9295,-9.521,15.137,1.315517857,5.569349095,0.732,-88.259,30.421,-25.007625,47.07425685,-12.6195,-3.672,4.164,0.279178571,2.144713264,-0.102
8,-1.012,0.528,-0.352038462,0.606004852,-0.5645,-0.077,0.164,0.027230769,0.068361959,-0.5645,-1.248,0.224,-0.566596154,0.511579111,-0.7535,-13.428,18.799,3.656307692,8.08683148,3.5705,-124.207,145.874,-1.062230769,71.07985626,-5.8595,-15.076,16.479,-0.196,7.096195377,0.2745,-87.81,29.477,-31.85311538,45.49666199,-34.7915,-3.344,8.232,1.237538462,3.38212955,0.7805
8,-1.007,0.546,-0.247733333,0.641635618,-0.297,-0.105,0.121,0.005066667,0.059812948,-0.297,-1.207,0.249,-0.564533333,0.527740289,-0.8635,-17.09,12.512,0.806666667,7.343560164,1.648,-129.517,144.348,-0.069216667,69.15878199,-1.2515,-16.235,20.081,-0.364133333,8.623267074,0,-86.335,31.674,-24.54586667,47.37285786,-15.146,-5.535,7.154,0.3504,3.185736198,0.2215
8,-1.022,0.549,-0.293456522,0.605312397,-0.307,-0.083,0.188,0.028217391,0.079692719,-0.307,-1.269,0.247,-0.569065217,0.549507958,-0.8105,-17.273,23.437,3.586413043,9.135496402,3.052,-148.865,184.57,-0.870369565,84.82219495,-3.9365,-25.208,13.733,-2.237043478,11.39541808,0.3965,-87.487,29.355,-29.11428261,46.40055436,-19.766,-4.018,7.583,1.314369565,3.933082932,0.535
8,-1,0.549,-0.303306122,0.617980994,-0.412,-0.1,0.165,0.042163265,0.06827681,-0.412,-1.293,0.264,-0.525102041,0.553783925,-0.847,-22.217,30.212,2.016612245,9.254097752,2.502,-116.211,180.42,-1.68155102,81.84083245,-4.333,-21.973,16.907,-2.678040816,8.26532852,-0.732,-86.939,30.416,-28.81671429,46.25218209,-28.838,-4.796,6.951,2.177408163,3.370198368,1.504
8,-0.999,0.528,-0.346150943,0.616185486,-0.526,-0.133,0.185,0.044188679,0.098306048,-0.526,-1.259,0.232,-0.511226415,0.547405195,-0.752,-21.118,20.081,1.342735849,7.649931305,2.563,-124.207,172.18,-1.150471698,76.87754978,-3.357,-20.02,23.254,-0.362754717,11.85378004,-0.244,-87.218,29.853,-31.98228302,46.36836621,-32.489,-5.561,8.038,2.140943396,4.981142012,2.106
8,-1.002,0.616,-0.313396226,0.641768091,-0.455,-0.117,0.192,0.048886792,0.094775374,-0.455,-1.26,0.269,-0.507,0.543372765,-0.661,-13.611,20.935,2.515150943,7.979519699,1.221,-135.498,171.936,-0.378943396,76.45067343,-2.625,-27.222,25.94,-0.343150943,13.5833981,0.488,-87.117,33.121,-29.52383019,47.10937325,-34.789,-4.945,9.487,2.54554717,4.906399187,2.98
8,-1.002,0.517,-0.322480769,0.614833486,-0.54,-0.169,0.334,0.053057692,0.139004361,-0.54,-1.28,0.343,-0.488134615,0.582661575,-0.7695,-22.156,22.461,0.712442308,9.220153885,2.8685,-123.718,166.931,-0.636192308,79.5768614,-0.5795,-36.377,29.907,-1.178403846,17.44494472,0.8545,-87.398,31.542,-29.05969231,44.71628965,-33.9375,-8.951,11.331,2.723865385,7.213812617,6.5905
8,-0.972,0.562,-0.305288462,0.61719134,-0.4755,-0.112,0.201,0.050961538,0.09369202,-0.4755,-1.243,0.342,-0.477826923,0.611376099,-0.8145,-14.648,49.133,3.827576923,11.29180073,2.1665,-155.579,173.157,-0.613807692,83.38378278,-2.777,-27.222,27.405,0.198384615,13.58479943,1.3125,-87.522,31.572,-28.20213462,45.01513332,-28.3535,-6.499,9.531,2.572173077,4.765821262,2.889
8,-0.985,0.728,-0.208372881,0.672037712,-0.278,-0.158,0.155,-0.004271186,0.080312714,-0.278,-1.267,0.349,-0.473677966,0.58794597,-0.789,-89.6,30.09,1.446271186,16.77570357,2.869,-158.142,183.96,-1.652118644,81.39940337,-0.427,-24.292,37.109,-0.252423729,11.58628949,1.16,-85.268,35.836,-21.94647458,48.5627668,-12.319,-8.893,5.772,-0.287186441,3.92517022,-0.965
5,-0.021,0.064,0.014145833,0.02005311,0.015,0.93,1.112,0.979708333,0.029572816,0.015,-0.009,0.269,0.121645833,0.060423854,0.112,-13.367,26.123,3.373416667,6.993788325,2.777,-34.058,45.715,1.6809375,23.72056208,-0.5185,-3.54,20.142,1.299541667,4.651988044,0.0305,-0.692,2.2,0.824104167,0.951686884,1.161,76.692,87.383,82.9655,3.159713325,83.876
5,-0.091,0.058,0.009411765,0.025987825,0.006,0.793,1.003,0.965568627,0.0312642,0.006,-0.004,0.358,0.136862745,0.078424491,0.126,-32.41,27.1,1.990176471,10.22563872,1.831,-44.128,28.931,-0.016803922,22.61417698,1.16,-7.751,7.568,0.764803922,3.713867138,0.305,-0.763,2.864,0.623882353,1.043566972,0.508,74.696,88.137,81.74096078,3.993350974,81.792
