aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.553,-0.026,-0.853,0.671,1.587,2.930,-0.911,32.993
0.552,0.016,-0.808,-4.517,1.160,-0.610,0.044,33.807
0.551,0.020,-0.860,4.333,-4.028,0.854,0.627,33.656
0.550,0.011,-0.826,-0.610,-0.610,0.977,0.312,33.397
0.556,-0.011,-0.830,-0.793,-0.427,1.892,0.522,33.614

0.549,0.002,-0.838,1.709,-4.700,2.075,0.326,33.337
0.553,0.032,-0.902,19.531,13.062,-6.348,0.482,33.039
0.544,-0.014,-0.823,-9.521,2.930,2.319,0.119,32.996
0.558,-0.066,-0.836,-3.906,4.211,-6.714,-0.656,32.970
0.505,-0.032,-0.845,-0.427,-0.488,-2.686,-1.150,32.390
0.553,0.131,-0.865,17.029,0.916,11.841,0.266,32.676
0.479,0.355,-1.008,14.282,28.687,43.884,5.375,30.376
0.480,0.373,-0.987,29.846,51.697,72.876,11.095,27.979
0.318,0.415,-0.979,38.269,52.185,89.233,16.682,24.343
0.055,0.559,-0.885,44.739,51.025,95.032,22.641,17.523
-0.180,0.536,-0.788,70.557,52.002,91.431,26.965,9.327
-0.445,0.471,-0.562,53.894,35.583,62.805,31.563,-3.806
-0.556,0.233,-0.463,29.602,25.940,63.782,31.607,-19.125
-0.662,0.210,-0.316,14.038,13.794,20.691,27.242,-35.562
-0.789,0.311,-0.336,-4.333,-0.244,1.038,22.407,-49.724
-0.826,0.475,-0.353,-1.099,0.549,-2.258,21.068,-55.948
-0.773,0.472,-0.344,-1.709,0.305,-2.319,23.749,-56.835
-0.774,0.470,-0.357,4.761,0.488,-2.136,26.578,-54.956
-0.766,0.466,-0.346,3.479,-1.099,-1.648,28.722,-53.214
-0.782,0.490,-0.372,2.136,-0.488,0.427,29.143,-52.548
-0.776,0.473,-0.356,-0.732,1.038,0.977,29.100,-52.487
-0.771,0.469,-0.347,2.869,1.953,-0.610,29.134,-52.548
-0.798,0.469,-0.344,-4.089,4.578,2.869,28.960,-52.831
-0.760,0.460,-0.345,-2.319,0.610,-1.282,28.794,-53.110
-0.716,0.359,-0.329,-2.441,-4.517,-7.202,27.751,-53.869
-0.623,0.273,-0.345,-12.207,-15.259,-28.503,25.978,-54.444
-0.570,0.392,-0.458,-37.415,-33.691,-47.791,25.934,-51.902
-0.368,0.516,-0.661,-28.931,-41.199,-65.674,27.969,-43.949
-0.142,0.693,-0.765,-31.189,-41.565,-82.520,33.749,-30.320
0.010,0.572,-0.863,-15.991,-36.987,-80.933,36.388,-16.982
0.197,0.649,-0.926,-46.753,-31.860,-69.458,36.959,-4.297
0.339,0.452,-0.965,-25.330,-31.677,-57.800,33.738,5.439
0.441,0.418,-0.893,-12.207,-21.545,-49.255,28.945,13.210
0.537,0.327,-0.839,-10.010,-11.230,-33.752,25.170,20.416
0.528,0.114,-0.818,-8.179,-12.634,-12.939,18.268,26.180
0.559,0.153,-0.826,4.150,1.892,-0.977,14.345,30.364
0.564,0.059,-0.733,11.292,-7.690,-5.432,9.536,33.682
0.546,0.133,-0.794,-5.554,1.099,-1.099,6.792,34.429
0.569,0.112,-0.805,4.761,1.648,-0.732,6.732,35.038
0.520,0.096,-0.782,-6.714,0.977,4.883,5.986,35.005
0.564,0.132,-0.797,2.869,2.502,-1.953,6.977,34.386
0.565,0.120,-0.810,1.648,0.000,0.061,6.748,34.495
0.552,0.122,-0.812,0.061,-0.793,2.380,6.910,34.221

0.542,0.135,-0.842,2.380,-4.517,2.014,7.354,33.947
0.595,0.175,-0.697,17.212,21.729,-6.165,8.101,35.069
0.518,0.086,-0.817,-1.465,0.366,-0.183,7.648,34.489
0.536,0.095,-0.826,-9.644,4.822,-2.563,7.240,34.219
0.556,0.143,-0.861,6.042,2.014,4.333,7.320,34.223
0.552,0.218,-0.894,27.893,1.526,20.813,7.670,32.130
0.524,0.351,-0.949,19.104,23.132,48.523,11.027,30.910
0.435,0.419,-0.955,25.757,35.828,70.618,15.067,28.356
0.285,0.650,-0.878,49.805,40.283,88.379,21.817,24.051
0.081,0.597,-0.882,63.110,45.349,96.313,27.359,17.579
-0.205,0.617,-0.714,63.660,35.156,89.600,33.256,8.230
-0.346,0.447,-0.558,45.532,30.273,81.665,37.255,-2.783
-0.612,0.376,-0.304,14.282,19.592,50.720,37.181,-18.733
-0.704,0.321,-0.293,25.940,10.559,22.461,33.700,-36.020
-0.764,0.429,-0.336,-1.831,4.639,7.690,28.912,-48.229
-0.820,0.509,-0.308,-6.226,7.324,2.075,27.408,-54.703
-0.785,0.500,-0.240,0.916,3.906,1.099,28.133,-55.432
-0.786,0.520,-0.267,0.549,3.662,2.197,30.235,-54.251
-0.783,0.519,-0.280,-3.662,0.061,0.305,31.388,-53.796
-0.783,0.473,-0.243,0.671,3.235,2.136,31.357,-54.220
-0.793,0.500,-0.253,1.831,-0.488,-0.427,31.264,-54.221
-0.787,0.505,-0.266,-1.343,-1.099,-0.610,31.072,-54.395
-0.780,0.481,-0.267,0.793,-0.610,0.488,30.633,-54.856
